baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-130a|miRNA|hsa-mir-130a|hsa-mir-130a|hsa-mir-130a|0|89	1513.27376669556	-1.22185643286595	0.265929681251541	-4.59465986314706	4.33455717761177e-06	1.87101757070306e-05
hsa-mir-130b|miRNA|hsa-mir-130b|hsa-mir-130b|hsa-mir-130b|0|82	1469.57681243114	0.34317435333919	0.274783940097738	1.24888795617796	0.211706057294073	0.283935293339103
hsa-mir-132|miRNA|hsa-mir-132|hsa-mir-132|hsa-mir-132|0|101	377.713441712594	-0.630815632941637	0.194887887860983	-3.23681291775099	0.001208726251564	0.00268257406302293
hsa-mir-133a-1|miRNA|hsa-mir-133a-1|hsa-mir-133a-1|hsa-mir-133a-1|0|88	1226.44339564409	-3.55157450196229	0.558086752119581	-6.36383947204196	1.96771795073441e-10	5.61097755042752e-09
hsa-mir-133a-2|miRNA|hsa-mir-133a-2|hsa-mir-133a-2|hsa-mir-133a-2|0|102	1410.646162412	-3.52313615581829	0.54543281605093	-6.45934027462206	1.0516041389963e-10	3.41227411998455e-09
hsa-mir-134|miRNA|hsa-mir-134|hsa-mir-134|hsa-mir-134|0|73	1852.90032437883	-0.725313792822341	0.401858093989153	-1.80490029607794	0.0710902854690574	0.110026247740762
hsa-mir-136|miRNA|hsa-mir-136|hsa-mir-136|hsa-mir-136|0|82	858.550274433508	-1.48379913254725	0.367026126513168	-4.04276160567555	5.2825322503942e-05	0.000159322527167338
hsa-mir-139|miRNA|hsa-mir-139|hsa-mir-139|hsa-mir-139|0|68	6850.19146668076	-0.295856201589107	0.185010281843108	-1.59913383538326	0.109790867988909	0.159682487725417
hsa-mir-140|miRNA|hsa-mir-140|hsa-mir-140|hsa-mir-140|0|100	52995.966462962	-0.760747930092587	0.193497214385077	-3.9315704492708	8.43927575009305e-05	0.000243599953399925
hsa-mir-142|miRNA|hsa-mir-142|hsa-mir-142|hsa-mir-142|0|87	199309.309794959	-0.760759128173808	0.214147124326656	-3.55250685978561	0.000381579069353013	0.000965230925433293
hsa-mir-143|miRNA|hsa-mir-143|hsa-mir-143|hsa-mir-143|0|106	53995.465035239	-1.04132375074598	0.20708730987336	-5.02842859556571	4.94515590504832e-07	3.02168292639641e-06
hsa-mir-144|miRNA|hsa-mir-144|hsa-mir-144|hsa-mir-144|0|86	86912.1271166344	0.504998968203838	0.441379511380952	1.14413776621356	0.252566507535525	0.330549490390722
hsa-mir-145|miRNA|hsa-mir-145|hsa-mir-145|hsa-mir-145|0|88	3481.02620918603	-0.314299650305668	0.247041524269281	-1.27225433552245	0.203282767623475	0.274446318986643
hsa-mir-146a|miRNA|hsa-mir-146a|hsa-mir-146a|hsa-mir-146a|0|99	266073.608946257	-2.17073837172562	0.342284374902157	-6.3419148839211	2.26926687586721e-10	6.28052979467955e-09
hsa-mir-146b|miRNA|hsa-mir-146b|hsa-mir-146b|hsa-mir-146b|0|73	49462.3824657635	-0.776363671975821	0.201795282141419	-3.84728356251531	0.000119434707950798	0.000331528201125962
hsa-mir-148a|miRNA|hsa-mir-148a|hsa-mir-148a|hsa-mir-148a|0|68	487703.90899649	0.0566384881705656	0.32408401589971	0.174764830697768	0.86126442402078	0.887677790803454
hsa-mir-148b|miRNA|hsa-mir-148b|hsa-mir-148b|hsa-mir-148b|0|99	50741.6651801159	-1.50997838878368	0.204331742323517	-7.38983758281147	1.47008273030518e-13	2.30557974869529e-11
hsa-mir-150|miRNA|hsa-mir-150|hsa-mir-150|hsa-mir-150|0|84	7499.90589812706	0.365663057469279	0.346152190425874	1.05636499662013	0.290801491486764	0.368792727074184
hsa-mir-151a|miRNA|hsa-mir-151a|hsa-mir-151a|hsa-mir-151a|0|90	116967.468355836	-0.877102945619156	0.237801778064482	-3.68837841650336	0.000225687825693602	0.000588288764481107
hsa-mir-151b|miRNA|hsa-mir-151b|hsa-mir-151b|hsa-mir-151b|0|96	370.864103993894	-1.78917873642632	0.25048697006569	-7.14280162340225	9.14475594031913e-13	9.56135037760034e-11
hsa-mir-152|miRNA|hsa-mir-152|hsa-mir-152|hsa-mir-152|0|87	6919.30396363658	-1.67820227472032	0.241838278071767	-6.9393575247931	3.93887137844695e-12	2.64748426222756e-10
hsa-mir-155|miRNA|hsa-mir-155|hsa-mir-155|hsa-mir-155|0|65	4482.00589235762	-0.497343122541934	0.188347267172462	-2.64056458056563	0.0082768016464299	0.0164661106750329
hsa-mir-15a|miRNA|hsa-mir-15a|hsa-mir-15a|hsa-mir-15a|0|83	3175.75553024106	-0.773990157524408	0.330112660427882	-2.34462427621281	0.0190462619562256	0.0346664071582366
hsa-mir-15b|miRNA|hsa-mir-15b|hsa-mir-15b|hsa-mir-15b|0|98	16384.0941118507	-0.653723868054041	0.313245139672042	-2.08694017962568	0.0368935422952938	0.0623282285455502
hsa-mir-16-1|miRNA|hsa-mir-16-1|hsa-mir-16-1|hsa-mir-16-1|0|89	53010.6578625189	-0.679334689584913	0.343305359702198	-1.97880595331866	0.0478378579683049	0.0780813189257517
hsa-mir-16-2|miRNA|hsa-mir-16-2|hsa-mir-16-2|hsa-mir-16-2|0|81	160729.0392188	-0.0531847981097053	0.322691034725908	-0.164816472682237	0.869088438034018	0.891714989964487
hsa-mir-17|miRNA|hsa-mir-17|hsa-mir-17|hsa-mir-17|0|84	28152.3523356018	-1.33081048246029	0.31877292288664	-4.17479147980692	2.98259118153272e-05	9.67799414421481e-05
hsa-mir-181a-1|miRNA|hsa-mir-181a-1|hsa-mir-181a-1|hsa-mir-181a-1|0|110	19435.9254263451	-0.6921557831285	0.183606601228218	-3.76977613276643	0.000163394042084263	0.000443094506055595
hsa-mir-181a-2|miRNA|hsa-mir-181a-2|hsa-mir-181a-2|hsa-mir-181a-2|0|110	19066.415642658	-0.686481682399357	0.175069628826006	-3.92119231075551	8.81119061329165e-05	0.000248375678612431
hsa-mir-181b-1|miRNA|hsa-mir-181b-1|hsa-mir-181b-1|hsa-mir-181b-1|0|110	2553.51068576078	-0.431533885609349	0.224727260119448	-1.92025607120372	0.0548255622046605	0.0871467128962593
hsa-mir-181b-2|miRNA|hsa-mir-181b-2|hsa-mir-181b-2|hsa-mir-181b-2|0|89	2627.110847207	-0.512070670673535	0.215820948367195	-2.37266435231442	0.0176603042246443	0.0325212255878479
hsa-mir-181c|miRNA|hsa-mir-181c|hsa-mir-181c|hsa-mir-181c|0|110	646.801668380723	-2.05961696442714	0.314796102455475	-6.54270160386896	6.04173060677732e-11	2.36886187540727e-09
hsa-mir-181d|miRNA|hsa-mir-181d|hsa-mir-181d|hsa-mir-181d|0|137	1409.85121940711	-1.45778394874403	0.299765870680175	-4.86307512405026	1.15575956155941e-06	6.51239369717006e-06
hsa-mir-182|miRNA|hsa-mir-182|hsa-mir-182|hsa-mir-182|0|110	13356.5733140687	-0.148465597839117	0.375146675561471	-0.395753467938676	0.692286907198975	0.742807274429003
hsa-mir-183|miRNA|hsa-mir-183|hsa-mir-183|hsa-mir-183|0|110	12766.7111146696	-0.371788913980346	0.502304557563393	-0.740166316196375	0.459199083436536	0.528247356373815
hsa-mir-1843|miRNA|hsa-mir-1843|hsa-mir-1843|hsa-mir-1843|0|110	2714.68082815528	-1.05392863589566	0.172751067393397	-6.10085165781119	1.05504790365723e-09	2.25636381213967e-08
hsa-mir-185|miRNA|hsa-mir-185|hsa-mir-185|hsa-mir-185|0|82	152505.428014749	-0.0633993700041575	0.327306686924866	-0.193700197816951	0.846410636941555	0.874283654623494
hsa-mir-186|miRNA|hsa-mir-186|hsa-mir-186|hsa-mir-186|0|86	82662.0040010984	-0.931348473340475	0.275667480070614	-3.37852137329331	0.000728767671982464	0.00171442594833875
hsa-mir-18a|miRNA|hsa-mir-18a|hsa-mir-18a|hsa-mir-18a|0|71	2399.10284582594	-0.28335045201777	0.295389364532687	-0.959243920193395	0.337435879440321	0.411329104620804
hsa-mir-1908|miRNA|hsa-mir-1908|hsa-mir-1908|hsa-mir-1908|0|80	1143.85949189662	-0.849889788281551	0.256903896006391	-3.30820124370714	0.000938973093996152	0.00214867452378084
hsa-mir-191|miRNA|hsa-mir-191|hsa-mir-191|hsa-mir-191|0|92	161013.247063952	-1.18937618942794	0.236239050987864	-5.03462989905527	4.78772927829543e-07	2.9639824018921e-06
hsa-mir-192|miRNA|hsa-mir-192|hsa-mir-192|hsa-mir-192|0|110	94462.44615807	1.13568772010175	0.439789704501227	2.58234267077661	0.00981320939805072	0.0189614579950015
hsa-mir-193a|miRNA|hsa-mir-193a|hsa-mir-193a|hsa-mir-193a|0|88	2933.88788423568	0.369027380354731	0.404367355949078	0.912604281541467	0.361450701697053	0.434387114044607
hsa-mir-193b|miRNA|hsa-mir-193b|hsa-mir-193b|hsa-mir-193b|0|83	345.248647374401	1.02000115606714	0.490901227014041	2.07781341731697	0.0377265475504038	0.063281071737843
hsa-mir-194-1|miRNA|hsa-mir-194-1|hsa-mir-194-1|hsa-mir-194-1|0|85	11709.3426922263	0.621214479024552	0.409257922231786	1.51790459091644	0.12903845246168	0.183699219011257
hsa-mir-194-2|miRNA|hsa-mir-194-2|hsa-mir-194-2|hsa-mir-194-2|0|85	10108.5304320049	0.675631388286302	0.395621754379685	1.70777107377641	0.0876788283627306	0.132140339968579
hsa-mir-195|miRNA|hsa-mir-195|hsa-mir-195|hsa-mir-195|0|87	503.082510812258	-0.384348463442624	0.273500609737481	-1.40529289427011	0.159934200463273	0.222630299757308
hsa-mir-196b|miRNA|hsa-mir-196b|hsa-mir-196b|hsa-mir-196b|0|84	984.005606596926	-0.914454901447131	0.193167665471447	-4.73399571929031	2.20142370808757e-06	1.07333663694839e-05
hsa-mir-197|miRNA|hsa-mir-197|hsa-mir-197|hsa-mir-197|0|75	1228.86105759875	-0.621993517140591	0.218640586748135	-2.84482184388346	0.00444362690156837	0.00916985288240316
hsa-mir-199a-1|miRNA|hsa-mir-199a-1|hsa-mir-199a-1|hsa-mir-199a-1|0|71	66283.8200687434	-2.6156828552724	0.383220666341803	-6.82552660909841	8.76033613184003e-12	4.5797090555897e-10
hsa-mir-199a-2|miRNA|hsa-mir-199a-2|hsa-mir-199a-2|hsa-mir-199a-2|0|110	63218.3976317725	-2.63078269588609	0.384550711434812	-6.84118535646516	7.85405527059443e-12	4.34745059389962e-10
hsa-mir-199b|miRNA|hsa-mir-199b|hsa-mir-199b|hsa-mir-199b|0|110	36966.9501867943	-2.7354126828595	0.409600927476194	-6.67823849841864	2.41831262623362e-11	1.08363437204087e-09
hsa-mir-19a|miRNA|hsa-mir-19a|hsa-mir-19a|hsa-mir-19a|0|82	9657.41970538445	-0.953021735365644	0.268822922745802	-3.54516544062285	0.000392366731885048	0.000987211483165322
hsa-mir-19b-1|miRNA|hsa-mir-19b-1|hsa-mir-19b-1|hsa-mir-19b-1|0|87	7640.50334327034	-1.10194165652605	0.335755029393723	-3.28198108756805	0.00103080518548689	0.0023205446879023
hsa-mir-19b-2|miRNA|hsa-mir-19b-2|hsa-mir-19b-2|hsa-mir-19b-2|0|96	7415.58905513398	-1.10445368366419	0.342101252609892	-3.22844092279205	0.00124466964597127	0.00275584502790345
hsa-mir-200a|miRNA|hsa-mir-200a|hsa-mir-200a|hsa-mir-200a|0|90	1728.54539415061	1.59372051396869	0.396470954507747	4.01976612876329	5.82559423459529e-05	0.00017238629480359
hsa-mir-200b|miRNA|hsa-mir-200b|hsa-mir-200b|hsa-mir-200b|0|95	1586.74434811007	0.612279529903833	0.385409878231126	1.5886451398546	0.112140531004301	0.162344984115457
hsa-mir-200c|miRNA|hsa-mir-200c|hsa-mir-200c|hsa-mir-200c|0|68	1640.30714692778	-0.474664909605712	0.282331228186022	-1.68123417538837	0.0927174377924514	0.138049223042242
hsa-mir-203a|miRNA|hsa-mir-203a|hsa-mir-203a|hsa-mir-203a|0|110	1141.4568101055	-0.0876536785918619	0.54959945015926	-0.159486474315908	0.87328561385808	0.893219307217884
hsa-mir-205|miRNA|hsa-mir-205|hsa-mir-205|hsa-mir-205|0|110	277.102306058776	-3.75563216514828	0.492737382097141	-7.62197531911202	2.49822811021799e-14	5.87708162928783e-12
hsa-mir-206|miRNA|hsa-mir-206|hsa-mir-206|hsa-mir-206|0|86	349.355796733154	-0.374014983411945	0.627093972739264	-0.596425734692007	0.550890852763742	0.612028680579316
hsa-mir-20a|miRNA|hsa-mir-20a|hsa-mir-20a|hsa-mir-20a|0|71	45387.9553925775	-1.16001652528084	0.341745343660219	-3.39438867800402	0.000687819973655141	0.00162622762615449
hsa-mir-20b|miRNA|hsa-mir-20b|hsa-mir-20b|hsa-mir-20b|0|69	6219.52072109695	-0.482301725436388	0.439148625291458	-1.09826536543588	0.272088630862968	0.350733426906921
hsa-mir-21|miRNA|hsa-mir-21|hsa-mir-21|hsa-mir-21|0|72	768007.326338871	-0.61701012826501	0.195995510156136	-3.14808297278587	0.00164345037009902	0.00359188211833254
hsa-mir-210|miRNA|hsa-mir-210|hsa-mir-210|hsa-mir-210|0|110	1718.36562342056	-0.504727435568184	0.226158690403465	-2.23174017619113	0.0256321402606456	0.0453380526038863
hsa-mir-2110|miRNA|hsa-mir-2110|hsa-mir-2110|hsa-mir-2110|0|75	2730.17686976879	0.0301743791118664	0.311002873091235	0.0970228307280446	0.922708263682358	0.935634133755495
hsa-mir-215|miRNA|hsa-mir-215|hsa-mir-215|hsa-mir-215|0|110	5494.99635240494	-0.0717515087775525	0.523033471877421	-0.137183397689638	0.890885833560553	0.908259555125114
hsa-mir-22|miRNA|hsa-mir-22|hsa-mir-22|hsa-mir-22|0|85	220042.711146336	-0.789147526208239	0.270314463510828	-2.91936848646142	0.00350741354019221	0.00733439142515749
hsa-mir-221|miRNA|hsa-mir-221|hsa-mir-221|hsa-mir-221|0|110	100849.904290493	-2.05960194195157	0.331440219249582	-6.2140978141239	5.1620366716571e-10	1.29264856451026e-08
hsa-mir-222|miRNA|hsa-mir-222|hsa-mir-222|hsa-mir-222|0|110	55044.142559214	0.121653104196182	0.189094164515047	0.643346686600165	0.519999168842211	0.585310069235072
hsa-mir-223|miRNA|hsa-mir-223|hsa-mir-223|hsa-mir-223|0|110	68823.7668945941	-2.1506024198303	0.368911918810948	-5.82958237500697	5.55662622047095e-09	8.16997698978619e-08
hsa-mir-224|miRNA|hsa-mir-224|hsa-mir-224|hsa-mir-224|0|81	4538.88398169276	-0.778552491605888	0.312505727756889	-2.49132231013556	0.0127268608776682	0.0239519521717716
hsa-mir-2355|miRNA|hsa-mir-2355|hsa-mir-2355|hsa-mir-2355|0|87	781.197565017319	-2.22623537303526	0.344131197454351	-6.46914720171679	9.85575508399317e-11	3.31862080417989e-09
hsa-mir-23a|miRNA|hsa-mir-23a|hsa-mir-23a|hsa-mir-23a|0|73	30467.4008121783	-1.56845138391526	0.372943762093351	-4.20559758155349	2.603932053374e-05	8.59754407798221e-05
hsa-mir-23b|miRNA|hsa-mir-23b|hsa-mir-23b|hsa-mir-23b|0|97	8013.64190436086	-0.294160121616614	0.294267435085153	-0.999635319930974	0.317487023844015	0.392067308972728
hsa-mir-24-1|miRNA|hsa-mir-24-1|hsa-mir-24-1|hsa-mir-24-1|0|68	56104.2433990931	-1.49032587306327	0.216935705901888	-6.86989662152384	6.42484465402515e-12	3.95321089473615e-10
hsa-mir-24-2|miRNA|hsa-mir-24-2|hsa-mir-24-2|hsa-mir-24-2|0|73	50310.9987693414	-1.47424815240169	0.214796962410556	-6.86344972413462	6.72171884333458e-12	3.95321089473615e-10
hsa-mir-25|miRNA|hsa-mir-25|hsa-mir-25|hsa-mir-25|0|84	228647.272171593	-0.180938381680954	0.332397009417874	-0.544344192499899	0.586204641540859	0.642912083554719
hsa-mir-26a-1|miRNA|hsa-mir-26a-1|hsa-mir-26a-1|hsa-mir-26a-1|0|77	692863.681612961	-0.88511164056802	0.265108906523624	-3.33867183933765	0.000841799461671665	0.00195106722520452
hsa-mir-26a-2|miRNA|hsa-mir-26a-2|hsa-mir-26a-2|hsa-mir-26a-2|0|84	681500.220400893	-0.89721123906681	0.265946671073386	-3.37365094831073	0.000741783634881821	0.00174069426539599
hsa-mir-26b|miRNA|hsa-mir-26b|hsa-mir-26b|hsa-mir-26b|0|77	231750.716542319	-1.20614485096011	0.231886823358929	-5.20143763879661	1.97752827768001e-07	1.39913842804277e-06
hsa-mir-27a|miRNA|hsa-mir-27a|hsa-mir-27a|hsa-mir-27a|0|78	169692.359523445	-1.1045602788958	0.247226462818381	-4.46780763800045	7.90253177208818e-06	3.0639987817936e-05
hsa-mir-27b|miRNA|hsa-mir-27b|hsa-mir-27b|hsa-mir-27b|0|97	73954.4309551024	-1.06116586340187	0.245892036528031	-4.31557637402747	1.59187001152901e-05	5.80600651491784e-05
