log2FoldChange	logCPM	LR	pvalue	padj	baseMean
ENSG00000142657.20|mRNA|PGD|ENSG00000142657.20|ENSG00000142657.20|0|2966	0.122139759724596	8.42920123598839	0.478431466276319	0.489133658244943	0.805044205644223	344.700895385244
ENSG00000120948.16|mRNA|TARDBP|ENSG00000120948.16|ENSG00000120948.16|0|6071	0.13381404812635	6.69622544387642	1.09332519883197	0.295735624967664	0.642721062872137	103.696647597162
ENSG00000277726.4|mRNA|AL109811.4|ENSG00000277726.4|ENSG00000277726.4|0|2205	0.0879715664496455	6.28652490143734	0.509580754905869	0.475320400408155	0.793958543280308	78.0607219957905
ENSG00000116649.9|mRNA|SRM|ENSG00000116649.9|ENSG00000116649.9|0|1898	0.418803230644809	5.55303903393564	3.94268742677264	0.0470755160253328	0.269706217966771	46.9495372751718
ENSG00000171824.13|mRNA|EXOSC10|ENSG00000171824.13|ENSG00000171824.13|0|6003	0.115554370601029	6.48890697836497	0.860514463224845	0.353594762760886	0.699970808911774	89.8163991263914
ENSG00000199347.1|snRNA|RNU5E-1|ENSG00000199347.1|ENSG00000199347.1|0|120	2.70924304615621	1.35952905878054	13.4367841766754	0.000246738211349212	0.012756413539576	2.56601403038647
ENSG00000201801.1|snRNA|RNU5E-4P|ENSG00000201801.1|ENSG00000201801.1|0|120	2.55405630440002	0.127547718609688	11.9129503821164	0.000557450389735039	0.0216950590454024	1.09243520962852
ENSG00000116688.16|mRNA|MFN2|ENSG00000116688.16|ENSG00000116688.16|0|4973	0.199309009718638	7.8514368386501	1.0063351143804	0.315782435909738	0.664234123005966	230.950016438605
ENSG00000028137.18|mRNA|TNFRSF1B|ENSG00000028137.18|ENSG00000028137.18|0|3766	-0.365792304977294	5.76348860468797	3.23960675923055	0.071877888456735	0.337613628785699	54.3229004003127
ENSG00000116731.22|mRNA|PRDM2|ENSG00000116731.22|ENSG00000116731.22|0|10923	-0.215810485267596	7.48695902897757	5.12003056985341	0.0236512000061097	0.186572794928879	179.390418910695
ENSG00000142634.12|mRNA|EFHD2|ENSG00000142634.12|ENSG00000142634.12|0|2531	0.210233191589713	8.75264760006875	2.13730447633923	0.143754286408676	0.473198085468374	431.329805053904
ENSG00000215695.1|mRNA|RSC1A1|ENSG00000215695.1|ENSG00000215695.1|0|1854	0.0140174889056925	5.20280425482292	0.00800485798023232	0.928708496266419	0.983437811645874	36.8298662991966
ENSG00000116786.11|mRNA|PLEKHM2|ENSG00000116786.11|ENSG00000116786.11|0|4122	0.230282907471322	6.11020586399538	2.95910315616199	0.0853952946580652	0.369343590344187	69.0804638040392
ENSG00000065526.10|mRNA|SPEN|ENSG00000065526.10|ENSG00000065526.10|0|13294	0.239629880628016	7.96552029155651	4.29677529889541	0.0381847105960018	0.243146368262084	249.954257666028
ENSG00000055070.16|mRNA|SZRD1|ENSG00000055070.16|ENSG00000055070.16|0|4747	0.148563186021497	7.27832659731477	3.42029593785005	0.0643994677609886	0.317354312136166	155.236779365763
ENSG00000157191.19|mRNA|NECAP2|ENSG00000157191.19|ENSG00000157191.19|0|5559	-0.0324843531075537	6.59876432208541	0.0818922378979039	0.774749299491082	0.942049041952918	96.922809662817
ENSG00000206652.1|snRNA|RNU1-1|ENSG00000206652.1|ENSG00000206652.1|0|164	0.211917894137222	5.88710604144258	1.04590603775724	0.306451850811209	0.655429542464876	59.1827997129047
ENSG00000207513.1|snRNA|RNU1-3|ENSG00000207513.1|ENSG00000207513.1|0|164	0.171137894012364	5.67391889143555	0.7312963860807	0.392463301809386	0.732077779475546	51.0528250684494
ENSG00000207389.1|snRNA|RNU1-4|ENSG00000207389.1|ENSG00000207389.1|0|164	0.167776996349931	5.64132153893664	0.661154575995837	0.416152630248822	0.749207419921807	49.9122328169406
ENSG00000238142.1|lncRNA|BX284668.5|ENSG00000238142.1|ENSG00000238142.1|0|508	-0.302125411147656	2.33103496471805	0.605579961910685	0.436456902961967	0.765706820559772	5.03166183169155
ENSG00000207005.1|snRNA|RNU1-2|ENSG00000207005.1|ENSG00000207005.1|0|164	0.171069258552131	5.61905786242607	0.684556808918444	0.408022005782514	0.742645069841634	49.1478997744781
ENSG00000117118.9|mRNA|SDHB|ENSG00000117118.9|ENSG00000117118.9|0|2462	0.239391233902942	5.65214397418249	2.27165968104016	0.131758733729572	0.451002741110667	50.2880593282214
ENSG00000159339.13|mRNA|PADI4|ENSG00000159339.13|ENSG00000159339.13|0|2971	-0.00764543890316436	5.62737879388893	0.000465033943640947	0.982795235623414	0.996917965503873	49.4321857246901
ENSG00000179051.13|mRNA|RCC2|ENSG00000179051.13|ENSG00000179051.13|0|4126	0.244673091372358	6.90491832666387	7.26887839371709	0.00701596020923127	0.0897948732819063	119.836063363184
ENSG00000053371.12|mRNA|AKR7A2|ENSG00000053371.12|ENSG00000053371.12|0|1781	0.0772453579952506	4.99290545554349	0.240509406188785	0.623838436668902	0.882755304522085	31.8430242538403
ENSG00000077549.17|mRNA|CAPZB|ENSG00000077549.17|ENSG00000077549.17|0|3238	0.0612051609553573	8.64382309406454	0.252961208114911	0.61499767487098	0.877406907216179	399.99082402597
ENSG00000270136.5|mRNA|MINOS1-NBL1|ENSG00000270136.5|ENSG00000270136.5|0|2493	0.454940477952068	4.98476111573101	7.33881747263992	0.00674812163892529	0.087541958948507	31.663769622237
ENSG00000158825.5|mRNA|CDA|ENSG00000158825.5|ENSG00000158825.5|0|963	0.687375844893853	4.68586709387811	7.75425196414839	0.00535862315496388	0.0784692775065894	25.7386966220064
ENSG00000158828.7|mRNA|PINK1|ENSG00000158828.7|ENSG00000158828.7|0|4836	0.0453188461712508	6.43262001913031	0.073529137453427	0.786266002339387	0.944723797156616	86.3796771416256
ENSG00000244038.9|mRNA|DDOST|ENSG00000244038.9|ENSG00000244038.9|0|2721	0.191676640251788	4.8287323846479	0.809552680647357	0.368252533841358	0.709829092353912	28.4179855318687
ENSG00000127483.17|mRNA|HP1BP3|ENSG00000127483.17|ENSG00000127483.17|0|7442	0.00365071307471395	8.12917943363847	0.001666774977231	0.967434487622117	0.992058201055051	279.979897148167
ENSG00000075151.20|mRNA|EIF4G3|ENSG00000075151.20|ENSG00000075151.20|0|9596	0.0216613102845514	9.13134885848369	0.00486477857037926	0.94439426445488	0.987007597176903	560.80245644782
ENSG00000117298.14|mRNA|ECE1|ENSG00000117298.14|ENSG00000117298.14|0|7265	0.208396261283893	6.72733923457562	0.353190368024947	0.552312672494761	0.848193917093065	105.95730427547
ENSG00000090686.15|mRNA|USP48|ENSG00000090686.15|ENSG00000090686.15|0|9497	-0.0262906286421708	7.45437274683833	0.0483136800514217	0.826024013970475	0.957537081358257	175.383929250989
ENSG00000070831.15|mRNA|CDC42|ENSG00000070831.15|ENSG00000070831.15|0|3598	-0.00163634396456517	8.99355627733145	0.000111394995371938	0.991578977293326	0.997753618392265	509.718277911551
ENSG00000173372.16|mRNA|C1QA|ENSG00000173372.16|ENSG00000173372.16|0|1272	0.309314941796253	3.24001820384299	1.09385543273437	0.295618545667606	0.642721062872137	9.44806050576778
ENSG00000159189.11|mRNA|C1QC|ENSG00000159189.11|ENSG00000159189.11|0|1335	0.712279366781829	3.51348892359525	6.44670622457686	0.0111158233390556	0.119762006257509	11.4199855775859
ENSG00000173369.15|mRNA|C1QB|ENSG00000173369.15|ENSG00000173369.15|0|1601	0.562181330602431	4.22194460223048	4.50089724846702	0.0338770733963812	0.229905974971171	18.6608733475697
ENSG00000004487.15|mRNA|KDM1A|ENSG00000004487.15|ENSG00000004487.15|0|5435	0.0493653399247605	6.98843388273938	0.208985272323247	0.647563902227121	0.89572512888272	126.97792371723
ENSG00000240553.1|lncRNA|AL031428.1|ENSG00000240553.1|ENSG00000240553.1|0|666	0.579080133035882	2.64665150682843	4.15947246708563	0.0414022969350569	0.251862726544155	6.26212152767949
ENSG00000125944.19|mRNA|HNRNPR|ENSG00000125944.19|ENSG00000125944.19|0|8676	0.121867058221573	7.92521295400771	1.25045286292208	0.263466000549539	0.612968275373695	243.067459131212
ENSG00000204219.9|mRNA|TCEA3|ENSG00000204219.9|ENSG00000204219.9|0|3515	-0.317673104875934	5.17213044377726	1.96801671169526	0.160658534273694	0.495709416541775	36.0550751467653
ENSG00000117318.8|mRNA|ID3|ENSG00000117318.8|ENSG00000117318.8|0|1797	0.325607948098324	4.63568944277722	1.51332960799151	0.21863171990451	0.568025463021662	24.8588808560826
ENSG00000142676.12|mRNA|RPL11|ENSG00000142676.12|ENSG00000142676.12|0|1987	-0.391348148632206	10.3353354383116	6.0954734844787	0.0135528605234146	0.135306223390209	1291.95082078087
ENSG00000011007.12|mRNA|ELOA|ENSG00000011007.12|ENSG00000011007.12|0|5391	0.118118794239334	6.82157344268172	1.17869112025851	0.277622618595624	0.626449291012729	113.109276351019
ENSG00000057757.9|mRNA|PITHD1|ENSG00000057757.9|ENSG00000057757.9|0|2186	-0.239700143304284	6.32967287701483	1.99281969424977	0.158046367550477	0.493819371248649	80.4306167117441
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	-0.0418437181019236	4.79929143261218	0.0733938158892826	0.786457999735711	0.944723797156616	27.8439393528885
ENSG00000189266.11|mRNA|PNRC2|ENSG00000189266.11|ENSG00000189266.11|0|2564	-0.174441215679567	7.92968006312431	2.84170551208172	0.0918466796231944	0.380526117691049	243.821250887589
ENSG00000188529.14|mRNA|SRSF10|ENSG00000188529.14|ENSG00000188529.14|0|10277	0.345067937108201	6.97036767753478	7.72803218989922	0.0054369973187599	0.078746991545887	125.39775221895
ENSG00000117602.11|mRNA|RCAN3|ENSG00000117602.11|ENSG00000117602.11|0|7077	-0.652848574338114	7.25602292779996	26.0850775465809	3.26699204317065e-07	0.000143772780607533	152.8553171549
ENSG00000133226.16|mRNA|SRRM1|ENSG00000133226.16|ENSG00000133226.16|0|8168	0.04402978568033	8.63021333001595	0.194234913672439	0.6594150624695	0.901219149091883	396.235224960911
ENSG00000169504.14|mRNA|CLIC4|ENSG00000169504.14|ENSG00000169504.14|0|4495	0.134572106309909	8.29967173649467	0.218950683492082	0.639840610575126	0.891499289166742	315.101265116787
ENSG00000020633.18|mRNA|RUNX3|ENSG00000020633.18|ENSG00000020633.18|0|4523	-0.0851084003163581	7.16184820356838	0.218202689632285	0.640412804232907	0.891499289166742	143.196081439342
ENSG00000117614.9|mRNA|SYF2|ENSG00000117614.9|ENSG00000117614.9|0|3370	-0.203264018618877	7.85171932333308	4.0315950332476	0.0446557024869025	0.26175745279464	230.995241678754
ENSG00000183726.10|mRNA|TMEM50A|ENSG00000183726.10|ENSG00000183726.10|0|3410	-0.00343752030030589	7.1323144325136	8.8893264759804e-05	0.992477398511682	0.997753618392265	140.294479676158
ENSG00000204178.9|mRNA|TMEM57|ENSG00000204178.9|ENSG00000204178.9|0|3979	-0.325516692604997	5.65649782348049	6.89417550636907	0.00864770381183283	0.102037093022141	50.4400507977588
ENSG00000157978.11|mRNA|LDLRAP1|ENSG00000157978.11|ENSG00000157978.11|0|5397	-0.143255400264101	7.4274501294773	0.191881266671167	0.661355446364644	0.901219149091883	172.14138001326
ENSG00000162430.16|mRNA|SELENON|ENSG00000162430.16|ENSG00000162430.16|0|4424	0.3792455461071	5.83043342789584	2.41265717150684	0.120357915576485	0.433606823056091	56.9030243640893
ENSG00000255054.3|mRNA|AL020996.2|ENSG00000255054.3|ENSG00000255054.3|0|792	0.244156631143059	4.79072608625092	0.578306680184006	0.446976814677788	0.773312471570789	27.6791183720035
ENSG00000117640.17|mRNA|MTFR1L|ENSG00000117640.17|ENSG00000117640.17|0|5817	0.000129048728634382	5.80290232448644	1.40761081013352e-07	0.999700648562475	0.999700648562475	55.8274333283618
ENSG00000117632.22|mRNA|STMN1|ENSG00000117632.22|ENSG00000117632.22|0|6261	0.8005916106874	6.41523299448053	11.7912391179604	0.000595101116162408	0.0226282500468601	85.3448973763706
ENSG00000142684.8|mRNA|ZNF593|ENSG00000142684.8|ENSG00000142684.8|0|769	0.145754615463134	3.65590259633336	0.451053443132707	0.501835115115711	0.81248729649702	12.6048111332677
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	0.134124345297458	9.81873187881007	0.335257751005571	0.562579412755029	0.852954332771316	903.093704705556
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	-0.247625715689908	5.60891130048295	1.69117247013277	0.19344648390219	0.532287122383638	48.8034522868835
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-0.46902710595084	7.65764873892182	6.33265381482508	0.0118534815441232	0.124887233727309	201.921222376745
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	-0.0633806956244035	8.18316581379201	0.432369242189338	0.510828681365821	0.819761819381167	290.655382230123
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	-0.131139085191467	6.87067098168195	0.874313904320573	0.349763799482989	0.695763860739893	117.024839947561
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	-0.0887466951518144	8.58855435861711	0.97325376638128	0.323870037409224	0.671569584638699	384.957230598085
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	0.0790678634297193	7.03538586801026	0.330897079416431	0.565131332077993	0.853966283892815	131.178354055119
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	-0.157382817956256	6.5455051005773	1.9393537412075	0.163738721051988	0.499866180970342	93.4099999926336
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	-0.144843496157763	8.61239032769265	2.17654531246031	0.140128698542605	0.467067991689197	391.370261994139
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	-0.101723986789025	7.40937741514398	0.447502812776108	0.503523220449349	0.813285246807094	169.998406760891
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	1.07796330914282	4.24106331270709	10.6737226167608	0.00108668203831794	0.0320459172227678	18.9098145904159
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	-0.0111500546513576	5.50933422706613	0.00804866284807559	0.928514220018339	0.983437811645874	45.5485817111118
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	-0.027877836368592	5.5263760957571	0.0435563819532305	0.834681145930968	0.961032565338101	46.0898157673689
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	-0.0656873268437844	7.30202875240383	0.175196273640587	0.675534409861568	0.905938199441638	157.808242690701
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	-0.121072035490956	6.40683641719256	0.767006579117712	0.381144686985097	0.722021262364341	84.8496272722111
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	0.20006610306837	7.47890538550552	5.02267381673914	0.0250175089610675	0.191599958187774	178.391786919204
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	0.0242431582917735	7.21636898136279	0.046881241648876	0.828581840948882	0.957537081358257	148.711146946845
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	0.112672381791668	6.82903948787785	1.33879252960181	0.247247020324041	0.598364586422117	113.69614179224
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	2.09349164251843	2.84948561479639	12.6942253020017	0.000366786527427044	0.0158572444174521	7.20743347084272
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	0.935077306162022	4.09273283366204	5.88107700667581	0.0153044573726845	0.142982538340892	17.0622125247673
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	2.04288373891931	0.971243835667414	6.68148895802479	0.00974192151091649	0.109928072907206	1.96053015973831
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	-0.12071728219302	5.22963935872216	0.520747378240976	0.470523045742288	0.789171018672422	37.5213377133592
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	0.511579451389411	3.88945730484139	4.1043921326288	0.042771964328424	0.255960677743634	14.8198332002256
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	0.511579451389411	3.88945730484139	4.1043921326288	0.042771964328424	0.255960677743634	14.8198332002256
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	0.0990436275088141	6.25047600796056	0.6941454170654	0.404757939626288	0.740761411580933	76.1343712632256
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	-0.453542651030167	10.291308314998	11.1692732828354	0.000831631959362974	0.027522764173812	1253.11952676175
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	0.0311203115621311	7.66042163566805	0.131153485067646	0.717239051376754	0.9210605191754	202.309693333553
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	-0.253813207772651	8.64496817388468	3.65632034188012	0.0558568660073541	0.295339307234818	400.308426307653
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	0.181791480762693	7.25290379637589	2.19386639463786	0.138561114114911	0.464576926351183	152.525198327251
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	0.0858065504790149	5.73510390163928	0.364134941898563	0.546218714733046	0.845208734833059	53.2645549502238
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	-0.0391723477162762	7.76530746877747	0.0190758667671247	0.89014920625499	0.97471222100267	217.565722688531
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	0.166214072449668	5.36078784007128	1.74510458340035	0.186493339879428	0.522568820149922	41.0920625244608
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	-0.0204594531431642	9.84142242938962	0.0198145718224012	0.888056192493478	0.974626774233452	917.409749690719
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	-0.0107459725777413	7.84236557070775	0.00780215980733345	0.929614526470895	0.983437811645874	229.502422329255
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	0.231624908063887	6.44770287235026	2.82948260606482	0.0925481712438475	0.382081414904845	87.2874824452364
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	0.247505676408824	3.84372628381848	1.43856222022499	0.230372146211907	0.583125958824545	14.357436578994
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	0.38535213343291	6.54607118882166	6.01569864553382	0.0141791639082209	0.138428322045958	93.4466596310318
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	0.240432036842368	6.75822442347256	2.32941827806241	0.126949310695501	0.442097002733327	108.250090696085
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	-0.202579773959333	6.4886292073279	1.01218284882824	0.314380463359306	0.662241588846974	89.7991078818495
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	0.172282777008186	6.60644958310514	1.65816359825052	0.197851453632456	0.536958333126792	97.4404967581002
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	0.184654708162301	5.95985867946873	1.23223779782206	0.26697228070835	0.615346570111646	62.2438191846921
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	0.0267118979578598	6.33767694726868	0.0311990652021237	0.859797008223904	0.965782565013963	80.8780858022748
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	-0.147841165036951	5.68631527178071	1.87794122045758	0.170568326058837	0.505792822647843	51.4933873476855
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	0.0905415690522615	7.35452154104005	0.704087970774836	0.401413476703963	0.739133086650587	163.655870164027
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	0.0135826006398007	5.9382487729083	0.0151719539191646	0.901968929183397	0.977488964549766	61.3184265735964
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	0.311278831903354	6.18591398208518	3.58677793916219	0.0582410629528112	0.300448260733122	72.8023937518418
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	0.0057840343802476	6.17879931154579	0.00235821060459074	0.961268823499111	0.990822336801429	72.4442515579822
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	0.376188702930958	6.13035998965508	6.07794153420788	0.0136880177580797	0.135611777462998	70.0522745508932
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	-0.0816941028219558	5.2437402439397	0.337399149117559	0.561334343303459	0.852954332771316	37.8898689252663
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	0.380028977619047	8.58086081892217	8.54896722064498	0.00345718314699632	0.0632343768266249	382.909811911395
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	0.0771901205311473	7.41819839193621	0.366816587795228	0.544744634605917	0.845208734833059	171.041001087764
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	0.0986447729120974	6.78254617628215	0.688977253458617	0.406512472701344	0.741328415206826	110.090500473063
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	0.00959384006342151	4.03893148538696	0.00199758780717474	0.964350911518449	0.991027764468663	16.4376423762054
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	0.327489759371646	7.11707969980158	8.99965494130185	0.0027003058614038	0.0534594654054332	138.820777092443
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	-0.00104306975524568	8.48777375438542	9.65226155358323e-05	0.992161235522858	0.997753618392265	358.983507414338
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	0.276303908492657	3.83500829889615	0.909063203417979	0.340363100640398	0.688549256988584	14.2709384020102
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	0.0388079862106685	7.85569167872361	0.0371528014919704	0.847154277735776	0.962703133576302	231.632146633249
ENSG00000181817.5|mRNA|LSM10|ENSG00000181817.5|ENSG00000181817.5|0|1496	0.156364738974447	4.7180804958162	0.952178495576355	0.32916539925273	0.676375211734583	26.3198706868084
