log2FoldChange	logCPM	LR	pvalue	padj	baseMean
ENSG00000055070.16|mRNA|SZRD1|ENSG00000055070.16|ENSG00000055070.16|0|4747	-0.0472813212485572	7.21429363789049	0.355775865103169	0.550861622982227	0.798678649955575	148.497377007165
ENSG00000157191.19|mRNA|NECAP2|ENSG00000157191.19|ENSG00000157191.19|0|5559	-0.169419079313716	6.55813862255799	2.45661450959015	0.117030781240179	0.410001898025145	94.2315730631843
ENSG00000206652.1|snRNA|RNU1-1|ENSG00000206652.1|ENSG00000206652.1|0|164	1.90958820951919	6.61692329134306	127.132779612242	1.73751114236199e-29	1.07314879463068e-26	98.1504713815636
ENSG00000207513.1|snRNA|RNU1-3|ENSG00000207513.1|ENSG00000207513.1|0|164	1.90151500187837	6.41152004883693	126.980787948856	1.87580631817982e-29	1.07314879463068e-26	85.1255346279819
ENSG00000207389.1|snRNA|RNU1-4|ENSG00000207389.1|ENSG00000207389.1|0|164	1.9462097777056	6.4058956835112	130.840916529924	2.68266313508528e-30	1.91843947447786e-27	84.7943176736225
ENSG00000238142.1|lncRNA|BX284668.5|ENSG00000238142.1|ENSG00000238142.1|0|508	-0.0346959076356021	2.38167678605465	0.0113770698632507	0.915056060521452	0.969630620900765	5.2114209268315
ENSG00000207005.1|snRNA|RNU1-2|ENSG00000207005.1|ENSG00000207005.1|0|164	1.96361560147015	6.39269614311407	133.748937235579	6.20002828012168e-31	5.06719454151088e-28	84.0220536448548
ENSG00000117118.9|mRNA|SDHB|ENSG00000117118.9|ENSG00000117118.9|0|2462	0.0998522007544081	5.59774683126535	0.364504611907705	0.546015070604051	0.795852650320342	48.4272384628277
ENSG00000159339.13|mRNA|PADI4|ENSG00000159339.13|ENSG00000159339.13|0|2971	0.616431139190794	5.81773807211809	3.08686559477738	0.0789267059674378	0.329147772938719	56.4044886835484
ENSG00000179051.13|mRNA|RCC2|ENSG00000179051.13|ENSG00000179051.13|0|4126	0.0582956010643723	6.83763515146191	0.468385665452246	0.493730776823382	0.761767468771999	114.375572258183
ENSG00000053371.12|mRNA|AKR7A2|ENSG00000053371.12|ENSG00000053371.12|0|1781	0.100445373833404	4.99018925336905	0.395157318027856	0.529600877411573	0.783513478063515	31.7831289053382
ENSG00000077549.17|mRNA|CAPZB|ENSG00000077549.17|ENSG00000077549.17|0|3238	0.0769376696549203	8.64123037700746	0.51378461497373	0.473505098843372	0.749514326326398	399.272632246099
ENSG00000270136.5|mRNA|MINOS1-NBL1|ENSG00000270136.5|ENSG00000270136.5|0|2493	-0.272654587642066	4.76096370504653	2.05713428323287	0.151494845023693	0.469397357451187	27.1139557837189
ENSG00000158825.5|mRNA|CDA|ENSG00000158825.5|ENSG00000158825.5|0|963	0.556319809357724	4.61139325084151	4.31960080330904	0.0376757597895523	0.213260506176114	24.4437419519521
ENSG00000158828.7|mRNA|PINK1|ENSG00000158828.7|ENSG00000158828.7|0|4836	-0.0294354117938313	6.40486599862505	0.0290980869115529	0.864552756203931	0.954110015093112	84.7338195959397
ENSG00000244038.9|mRNA|DDOST|ENSG00000244038.9|ENSG00000244038.9|0|2721	-0.0528823284943931	4.74804573536982	0.0810373339428025	0.77589653916514	0.914661621608446	26.8722596474203
ENSG00000127483.17|mRNA|HP1BP3|ENSG00000127483.17|ENSG00000127483.17|0|7442	0.00207611569923791	8.12368644188979	0.00049837943804576	0.982189174577827	0.994798546820271	278.915914018207
ENSG00000075151.20|mRNA|EIF4G3|ENSG00000075151.20|ENSG00000075151.20|0|9596	0.125005570999231	9.15487643631158	0.152636735452042	0.696028227444364	0.878441978647519	570.023045209859
ENSG00000117298.14|mRNA|ECE1|ENSG00000117298.14|ENSG00000117298.14|0|7265	0.370430085993987	6.76628625151964	1.08349260357327	0.297917548592828	0.627693503963952	108.856689083935
ENSG00000090686.15|mRNA|USP48|ENSG00000090686.15|ENSG00000090686.15|0|9497	0.0997691364952968	7.48502380853792	0.615420155743699	0.432754293899552	0.723290326817816	179.14994725129
ENSG00000070831.15|mRNA|CDC42|ENSG00000070831.15|ENSG00000070831.15|0|3598	0.00411533057465596	8.99013954830489	0.000711282551030479	0.978723036086533	0.994365918922226	508.512542439076
ENSG00000173372.16|mRNA|C1QA|ENSG00000173372.16|ENSG00000173372.16|0|1272	0.432416764032544	3.26157868186595	2.18592308111995	0.139277540009135	0.450478082163869	9.59031818819114
ENSG00000159189.11|mRNA|C1QC|ENSG00000159189.11|ENSG00000159189.11|0|1335	0.395689250866048	3.37845171144597	1.79000337779481	0.180925751379763	0.513625332843808	10.3995681208809
ENSG00000173369.15|mRNA|C1QB|ENSG00000173369.15|ENSG00000173369.15|0|1601	0.56185754750204	4.19706175978251	4.19907583702961	0.0404460156944152	0.22426664929722	18.3417801411279
ENSG00000004487.15|mRNA|KDM1A|ENSG00000004487.15|ENSG00000004487.15|0|5435	-0.0903456277008657	6.94502517688398	0.847065250447862	0.357383892065969	0.672342402666692	123.214238945203
ENSG00000240553.1|lncRNA|AL031428.1|ENSG00000240553.1|ENSG00000240553.1|0|666	-0.234169718364472	2.39814996461204	0.470722052709263	0.492655177975139	0.761664789984799	5.27126771381308
ENSG00000125944.19|mRNA|HNRNPR|ENSG00000125944.19|ENSG00000125944.19|0|8676	0.0397451875105029	7.89329015122783	0.24826916171957	0.61829645924409	0.83841527455213	237.748124692373
ENSG00000204219.9|mRNA|TCEA3|ENSG00000204219.9|ENSG00000204219.9|0|3515	-0.612303827014241	5.11322424478187	6.44824970649686	0.0111061702871216	0.0994341161386892	34.6125720059896
ENSG00000117318.8|mRNA|ID3|ENSG00000117318.8|ENSG00000117318.8|0|1797	-1.07857547198599	4.30478596531415	13.2402203231395	0.000274005701066442	0.00709806676487669	19.7637658728532
ENSG00000142676.12|mRNA|RPL11|ENSG00000142676.12|ENSG00000142676.12|0|1987	-0.533057169258194	10.3116518035265	9.58533070840934	0.00196138107190103	0.0312535600632868	1270.91497719004
ENSG00000011007.12|mRNA|ELOA|ENSG00000011007.12|ENSG00000011007.12|0|5391	-0.218421740238524	6.72341378028577	3.41663279290123	0.064542534489945	0.29156615860195	105.669395050495
ENSG00000057757.9|mRNA|PITHD1|ENSG00000057757.9|ENSG00000057757.9|0|2186	-0.158390838020328	6.35079857595118	0.560343886311898	0.454121718735623	0.737542581044393	81.6170451847879
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	-0.377881985093	4.71544334441439	4.40779894297237	0.0357749724520285	0.206404935005283	26.2718036438315
ENSG00000189266.11|mRNA|PNRC2|ENSG00000189266.11|ENSG00000189266.11|0|2564	-0.134689926063781	7.9399010813792	1.55618241269543	0.212225065046067	0.546446971692342	245.554777466686
ENSG00000188529.14|mRNA|SRSF10|ENSG00000188529.14|ENSG00000188529.14|0|10277	-0.00840927376299946	6.84965687982074	0.00905571603306043	0.924186529051715	0.973535469104191	115.332626072423
ENSG00000117602.11|mRNA|RCAN3|ENSG00000117602.11|ENSG00000117602.11|0|7077	-0.421195172932682	7.31647037361834	8.14501897669081	0.00431796034482912	0.0544120069003687	159.39586278968
ENSG00000133226.16|mRNA|SRRM1|ENSG00000133226.16|ENSG00000133226.16|0|8168	-0.206422812688503	8.55844280432422	4.13148867158598	0.0420923070298358	0.229124727419306	377.00577280123
ENSG00000169504.14|mRNA|CLIC4|ENSG00000169504.14|ENSG00000169504.14|0|4495	0.289384992214727	8.33710085878288	0.804033759153832	0.369890071720958	0.680870208711972	323.383185954673
ENSG00000020633.18|mRNA|RUNX3|ENSG00000020633.18|ENSG00000020633.18|0|4523	-0.0952340919657639	7.15678833734641	0.374038320514735	0.540811224203323	0.791704455902562	142.694739235034
ENSG00000117614.9|mRNA|SYF2|ENSG00000117614.9|ENSG00000117614.9|0|3370	-0.129286024293807	7.87128729951613	1.64612285137553	0.199487454287839	0.534551628094018	234.149687037043
ENSG00000183726.10|mRNA|TMEM50A|ENSG00000183726.10|ENSG00000183726.10|0|3410	0.400224574453711	7.24823142878222	1.14597309727652	0.28439371069367	0.618183662860028	152.03202339801
ENSG00000204178.9|mRNA|TMEM57|ENSG00000204178.9|ENSG00000204178.9|0|3979	0.14798149357854	5.78155538814961	0.751037110530099	0.386148073975143	0.692741652935651	55.0074602282114
ENSG00000157978.11|mRNA|LDLRAP1|ENSG00000157978.11|ENSG00000157978.11|0|5397	0.414345452476758	7.58905980746636	1.61623817379255	0.203617119357322	0.539443604374194	192.546062081837
ENSG00000162430.16|mRNA|SELENON|ENSG00000162430.16|ENSG00000162430.16|0|4424	0.206091170637586	5.75934187136822	0.732689430298514	0.392012826105509	0.696225671332783	54.1669844589928
ENSG00000255054.3|mRNA|AL020996.2|ENSG00000255054.3|ENSG00000255054.3|0|792	0.14697422544797	4.75048005310442	0.206564893488711	0.649473232319998	0.856137410622743	26.9176405745304
ENSG00000117640.17|mRNA|MTFR1L|ENSG00000117640.17|ENSG00000117640.17|0|5817	0.271267798232885	5.87594518903991	0.613614313489322	0.433430193672804	0.72373657999321	58.7267212762816
ENSG00000117632.22|mRNA|STMN1|ENSG00000117632.22|ENSG00000117632.22|0|6261	0.202915624659098	6.1757044189648	1.01415970080885	0.313908361684467	0.640256956806654	72.2890095589532
ENSG00000142684.8|mRNA|ZNF593|ENSG00000142684.8|ENSG00000142684.8|0|769	-0.52150823000005	3.48423308645179	5.50577773886982	0.0189537493915729	0.141648101417086	11.1907365272542
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	0.256652653173126	9.84622663848342	1.37984951551197	0.240126781975023	0.58043696060097	920.469838420833
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	0.155791079038654	5.71629815057801	0.59162786811379	0.441790321722842	0.729011373111157	52.5747489404855
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-0.362790791125292	7.68945720527368	4.04015103590064	0.0444298452083853	0.236100153583049	206.422612000303
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	0.0183719354791592	8.202079656329	0.0184264971887202	0.892023477303548	0.962880436538414	294.490984144462
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	0.0673631221432975	6.92260043359078	0.271744238288683	0.602164115328468	0.827219031262365	121.313848002544
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	-0.066332191155917	8.59236067951953	0.552429392131891	0.457326741424056	0.738662350617171	385.97421988167
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	-0.209914681583041	6.95193599043029	2.98089661129241	0.0842525874042154	0.340642439957255	123.805877043038
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	0.0498465082664788	6.59757806198146	0.23380561002481	0.628716271513748	0.843745200405853	96.8431473624493
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	-0.0545097415918714	8.63482475345341	0.26254910795253	0.60837426738452	0.830868747602493	397.503775628382
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	0.187289474387344	7.48729615637496	1.6709662519967	0.196129162955834	0.530231422591127	179.432343565614
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	0.786930563108185	4.08880243948587	5.0739651562962	0.0242877657540507	0.164633066207256	17.0157924894151
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	0.0602204815639835	5.52473834646758	0.191992958263157	0.661263046260787	0.86037722940237	46.0375242348018
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	-0.0517917523449056	5.5160941467909	0.1754370401733	0.675324261942166	0.866960894013378	45.7625058166416
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	0.0620507865363964	7.33298778935403	0.195484799038383	0.65839033962586	0.859377397444569	161.231272802305
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	-0.359338262405372	6.3486251041832	5.29640758392834	0.0213694536901907	0.153393531444894	81.4941787566184
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	-0.0836948420269533	7.38827063071399	0.981381401401698	0.321857998223646	0.645434036878711	167.52941652549
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	-0.0429903973042025	7.19206514150949	0.201239668967311	0.653722076194529	0.858269961775765	146.226921981116
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	-0.0905611011986652	6.76684378615272	1.11220480172635	0.291603175307006	0.621558034996789	108.898765268572
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	2.4430911855156	2.95837131876909	29.7864755560163	4.82345127000678e-08	3.4493705894636e-06	7.77246017150696
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	1.71297922857187	4.4168012125588	29.0570905302038	7.02764144181938e-08	4.73001608101749e-06	21.3594295564972
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	3.13237775127145	1.38143413067504	32.6052283392566	1.12910604741264e-08	8.9716884683996e-07	2.605272230475
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	-0.0507904091906201	5.24649641455685	0.129558678179798	0.718890055947937	0.890074431467687	37.9623241275884
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	2.50307807076696	4.86076656846348	140.916900404002	1.67769622992044e-32	1.59968335522914e-29	29.0560476481489
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	2.50307807076696	4.86076656846348	140.916900404002	1.67769622992044e-32	1.59968335522914e-29	29.0560476481489
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	-0.0243884679521869	6.2099596278956	0.0689473265003215	0.792875681899165	0.920761081211806	74.0259722121869
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	-0.0615034768810564	10.393241016047	0.157137750155506	0.691805509510192	0.876166568387742	1344.86068554794
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	-0.0356258487288669	7.63658760672797	0.280089271975775	0.59664271069459	0.823258697688893	198.994894517119
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	-0.146221985028253	8.67378216057395	1.89380823960938	0.168773014593887	0.496171848145748	408.383894288632
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	-0.115453305869454	7.15985407033306	1.40976823008398	0.235094872168355	0.575022558219391	142.998288559372
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	-0.166930179325386	5.66080330776351	1.57526369746358	0.209444240867614	0.545695978765706	50.5908056105208
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	0.0894139648257207	7.79690939397667	0.0972709837995751	0.755129469269919	0.903974826050053	222.384032506734
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	-0.0797858407335055	5.28396156612224	0.478780364305464	0.488975281429147	0.760170539417433	38.961074647348
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	0.203600438968404	9.90100557522052	1.79648649039792	0.180137842102538	0.512078035652081	956.091958354163
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	-0.125187788722928	7.80791867897843	1.02834037221746	0.310548785473151	0.639266408382834	224.087548804979
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	0.0875580983299456	6.39260945198124	0.448031916381574	0.503271050607327	0.767492669862779	84.0170049353453
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	-0.00584565678434513	3.75770208047793	0.000811149720618687	0.97727876868105	0.994365918922226	13.5263630875488
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	-0.070355263138571	6.39447184024534	0.273277223557891	0.601141807214047	0.826913267389171	84.125533292874
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	-0.20865956557676	6.62262684458797	1.82172479299274	0.177108107026698	0.508456903629443	98.5392676643736
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	-0.130966176428934	6.50727401721807	0.622064083369864	0.430281292373832	0.722612157063644	90.9671669046137
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	-0.0980839935574052	6.52192556872594	0.755707502094452	0.384675196238176	0.692270147115006	91.8957074900847
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	-0.630243223351862	5.7512240709438	11.928295805829	0.000552877293683343	0.0123074357866241	53.8630519103864
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	0.081691892998627	6.34576617133325	0.241061417525437	0.623440552029384	0.8400149312671	81.3328448083487
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	0.0104529204808056	5.72664020902324	0.00922421465591583	0.923486599919967	0.973263938259161	52.9529887368677
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	0.0373845308214994	7.33205895619153	0.204759508037789	0.650906228356588	0.857236310411612	161.127502600706
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	0.09534592322078	5.95618420179293	0.937041188171328	0.333039935775283	0.652507353619998	62.0854887660649
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	-0.129717852452823	6.04469045136642	0.869068237346248	0.351213389112385	0.667032276881767	66.0135579042854
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	-0.274352412650924	6.10439302603998	5.1528845919931	0.0232077889619689	0.160660253012569	68.8026880747105
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	0.00277427679945117	6.00191978233131	0.000315252244270425	0.985834029380165	0.995579255442882	64.0852209582912
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	-0.0843781022254093	5.23931207650397	0.313532791414396	0.575520371302425	0.810554648280565	37.7737491296754
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	0.163265277784362	8.49586063081654	2.61793672943659	0.105661749923205	0.387991573370127	361.001402252296
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	-0.0452330494446588	7.37720226234278	0.112027607230473	0.737847437521975	0.895585087657904	166.249047228533
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	0.117375901817143	6.77934014526317	0.9321958945037	0.334292972600303	0.65351044045999	109.846123342763
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	-0.153966603078329	3.98757338864274	0.825287610780599	0.3636387145923	0.675850100211401	15.8627763045219
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	0.056368942419463	7.02039799598621	0.283947812531757	0.594125278159327	0.821012250325969	129.822622613938
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	-0.067050648616908	8.4652374640936	0.392448422635297	0.531015206582524	0.785199792416288	353.419409657263
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	0.397366679592469	3.85669700825963	1.57586765349969	0.209356930181143	0.545695978765706	14.4871008586948
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	0.288476244392949	7.92301062010409	1.93887688548214	0.16379053202064	0.488904371980402	242.696689628336
ENSG00000181817.5|mRNA|LSM10|ENSG00000181817.5|ENSG00000181817.5|0|1496	-0.131721688815991	4.63016109503223	0.529355359017792	0.46687800605914	0.744375076366951	24.763804932337
