baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000162441.11|mRNA|LZIC|ENSG00000162441.11|ENSG00000162441.11|0|2794	398.622917346662	-0.0289055256891651	0.230823084120397	-0.125228054201407	0.900343008019525	0.965449945478373
ENSG00000162444.11|mRNA|RBP7|ENSG00000162444.11|ENSG00000162444.11|0|861	127.105423549841	-0.097200311801909	0.202967952782991	-0.478894872166511	0.632013419118197	0.840480885814785
ENSG00000142657.20|mRNA|PGD|ENSG00000142657.20|ENSG00000142657.20|0|2966	1173.05408636952	0.395893982150192	0.221023166353111	1.79118772336156	0.0732631756020204	0.302408822236045
ENSG00000120948.16|mRNA|TARDBP|ENSG00000120948.16|ENSG00000120948.16|0|6071	318.007717870376	0.0523706688379505	0.0871333747451544	0.601040290142819	0.547813151410776	0.786853888832802
ENSG00000277726.4|mRNA|AL109811.4|ENSG00000277726.4|ENSG00000277726.4|0|2205	239.707275643783	0.0182940320702513	0.100077530880569	0.182798595341876	0.854956050796548	0.949615646298973
ENSG00000116649.9|mRNA|SRM|ENSG00000116649.9|ENSG00000116649.9|0|1898	122.827660645983	-0.40135055500197	0.197226199618491	-2.03497585908125	0.0418533021002681	0.216686314864983
ENSG00000171824.13|mRNA|EXOSC10|ENSG00000171824.13|ENSG00000171824.13|0|6003	270.8757637276	-0.0467593338357119	0.123720576667089	-0.377943064083295	0.705472890451727	0.879892005596792
ENSG00000199347.1|snRNA|RNU5E-1|ENSG00000199347.1|ENSG00000199347.1|0|120	7.1960026190374	3.39001033346166	0.558255801717692	6.07250354233843	1.25931319840625e-09	1.33417237186707e-07
ENSG00000201801.1|snRNA|RNU5E-4P|ENSG00000201801.1|ENSG00000201801.1|0|120	5.06740117809734	5.2022148134862	0.562501095352942	9.24836388135755	2.27955128345983e-20	8.15082055792106e-18
ENSG00000116688.16|mRNA|MFN2|ENSG00000116688.16|ENSG00000116688.16|0|4973	738.844602068375	0.221861736706571	0.25559614625714	0.868016752034164	0.38538516198537	0.687921532517411
ENSG00000028137.18|mRNA|TNFRSF1B|ENSG00000028137.18|ENSG00000028137.18|0|3766	217.592739915915	0.777744303789014	0.252349972263995	3.08200669416115	0.0020561021353271	0.0280070483719198
ENSG00000116731.22|mRNA|PRDM2|ENSG00000116731.22|ENSG00000116731.22|0|10923	579.720772515452	-0.0738270143904419	0.0645828981424053	-1.14313566770654	0.252982267371951	0.579141362514355
ENSG00000142634.12|mRNA|EFHD2|ENSG00000142634.12|ENSG00000142634.12|0|2531	1295.9395017155	0.0295370995205005	0.116668556978323	0.253171036700047	0.800136046939229	0.925003264613861
ENSG00000215695.1|mRNA|RSC1A1|ENSG00000215695.1|ENSG00000215695.1|0|1854	117.499705903468	0.118020408856781	0.218683791606499	0.539685213932763	0.589414138684806	0.815513232367667
ENSG00000116786.11|mRNA|PLEKHM2|ENSG00000116786.11|ENSG00000116786.11|0|4122	201.668464732821	-0.062709695362739	0.126290518605438	-0.496551095483732	0.619505647124825	0.833276817759488
ENSG00000065526.10|mRNA|SPEN|ENSG00000065526.10|ENSG00000065526.10|0|13294	753.320853532677	0.0511958760590179	0.0834577481333747	0.613434668488794	0.539588968585139	0.783324847305142
ENSG00000055070.16|mRNA|SZRD1|ENSG00000055070.16|ENSG00000055070.16|0|4747	470.94175796934	-0.0261098090010103	0.0669166497155014	-0.390184044061039	0.696400459443925	0.87583306695008
ENSG00000157191.19|mRNA|NECAP2|ENSG00000157191.19|ENSG00000157191.19|0|5559	296.531405239103	-0.140930241721847	0.0874559400503579	-1.61144276352982	0.107083252904353	0.380822807162888
ENSG00000206652.1|snRNA|RNU1-1|ENSG00000206652.1|ENSG00000206652.1|0|164	315.053683309955	1.95597234525174	0.186052955489381	10.5129872304736	7.5270832252089e-26	4.30624431314201e-23
ENSG00000207513.1|snRNA|RNU1-3|ENSG00000207513.1|ENSG00000207513.1|0|164	272.757635176708	1.94678660237063	0.184611156996402	10.5453355801707	5.33819420212218e-26	3.39331211448234e-23
ENSG00000207389.1|snRNA|RNU1-4|ENSG00000207389.1|ENSG00000207389.1|0|164	271.960816916991	1.9935229094782	0.186710747922639	10.6770656304381	1.30326201148851e-26	9.31995245965718e-24
ENSG00000238142.1|lncRNA|BX284668.5|ENSG00000238142.1|ENSG00000238142.1|0|508	14.4953949342182	-0.00487123996154595	0.32087396126368	-0.0151811631656299	0.987887649547857	0.996597644694638
ENSG00000207005.1|snRNA|RNU1-2|ENSG00000207005.1|ENSG00000207005.1|0|164	269.584804761165	2.01164664770719	0.186588301662829	10.7812045545186	4.22318830681511e-27	3.45155147189846e-24
ENSG00000117118.9|mRNA|SDHB|ENSG00000117118.9|ENSG00000117118.9|0|2462	150.906961276812	0.12217509755428	0.150365661573389	0.812519934909806	0.416493352536115	0.706623477113771
ENSG00000159339.13|mRNA|PADI4|ENSG00000159339.13|ENSG00000159339.13|0|2971	183.764813203161	0.670583200331749	0.378885074349865	1.76988550283331	0.0767462163261813	0.31196371290499
ENSG00000179051.13|mRNA|RCC2|ENSG00000179051.13|ENSG00000179051.13|0|4126	361.90610720302	0.0812238111408827	0.0713145691906149	1.13895115770498	0.254723526425355	0.581049958006164
ENSG00000053371.12|mRNA|AKR7A2|ENSG00000053371.12|ENSG00000053371.12|0|1781	99.5593127882669	0.12876622973968	0.16113318198061	0.799129193359909	0.424215503538716	0.711787565402518
ENSG00000077549.17|mRNA|CAPZB|ENSG00000077549.17|ENSG00000077549.17|0|3238	1283.03550447541	0.104079828467186	0.121784367603305	0.85462387755882	0.3927594044905	0.692442697408367
ENSG00000270136.5|mRNA|MINOS1-NBL1|ENSG00000270136.5|ENSG00000270136.5|0|2493	83.8538026871233	-0.256240897567434	0.174051156146277	-1.47221600385167	0.140962557061652	0.441856257102452
ENSG00000158825.5|mRNA|CDA|ENSG00000158825.5|ENSG00000158825.5|0|963	75.1666006858735	0.574033921100214	0.267572853964195	2.14533691514547	0.0319259190090681	0.181739485224755
ENSG00000158828.7|mRNA|PINK1|ENSG00000158828.7|ENSG00000158828.7|0|4836	265.752361664289	-0.00624764044850265	0.160536460833006	-0.0389172678660307	0.968956349231679	0.990335353512344
ENSG00000244038.9|mRNA|DDOST|ENSG00000244038.9|ENSG00000244038.9|0|2721	83.4144672984244	-0.0210595999409924	0.178264448659938	-0.118136847247463	0.905959227982147	0.967817597798897
ENSG00000127483.17|mRNA|HP1BP3|ENSG00000127483.17|ENSG00000127483.17|0|7442	892.028596792573	0.0315005031504428	0.099923781641618	0.315245306301768	0.752575408468107	0.9045393340448
ENSG00000075151.20|mRNA|EIF4G3|ENSG00000075151.20|ENSG00000075151.20|0|9596	1884.70254186163	0.142275566027069	0.344595138309291	0.412877461722543	0.679696394695205	0.867204075390559
ENSG00000117298.14|mRNA|ECE1|ENSG00000117298.14|ENSG00000117298.14|0|7265	360.295737308155	0.37901847916602	0.386445518531272	0.980781147641512	0.326700676943069	0.64547958994108
ENSG00000090686.15|mRNA|USP48|ENSG00000090686.15|ENSG00000090686.15|0|9497	576.208169253904	0.123635535281309	0.147417173912719	0.838677964037687	0.401650047239079	0.698219361973495
ENSG00000070831.15|mRNA|CDC42|ENSG00000070831.15|ENSG00000070831.15|0|3598	1645.38553484597	0.030047572478714	0.174935845544225	0.171763382085793	0.863623554477879	0.951249587055824
ENSG00000173372.16|mRNA|C1QA|ENSG00000173372.16|ENSG00000173372.16|0|1272	28.4354231717009	0.450465108681626	0.291465715513225	1.54551662410252	0.122221350981892	0.405349767517335
ENSG00000159189.11|mRNA|C1QC|ENSG00000159189.11|ENSG00000159189.11|0|1335	31.0485498618185	0.429497095705907	0.294725388230292	1.45727892084515	0.145039403041785	0.448524553947055
ENSG00000173369.15|mRNA|C1QB|ENSG00000173369.15|ENSG00000173369.15|0|1601	56.2594529381389	0.586725889253658	0.2743420941808	2.1386651983016	0.0324627930693152	0.182812523155819
ENSG00000004487.15|mRNA|KDM1A|ENSG00000004487.15|ENSG00000004487.15|0|5435	393.041658208051	-0.0557675783537656	0.107702769864042	-0.517791496209091	0.604603752130622	0.824145357621941
ENSG00000240553.1|lncRNA|AL031428.1|ENSG00000240553.1|ENSG00000240553.1|0|666	14.9653494727647	-0.213032757314316	0.332261432074362	-0.64116005274617	0.521418700705135	0.770810435848598
ENSG00000125944.19|mRNA|HNRNPR|ENSG00000125944.19|ENSG00000125944.19|0|8676	753.145579252147	0.0637018119083095	0.0527737819624733	1.20707308704172	0.227403998369896	0.549556827685179
ENSG00000204219.9|mRNA|TCEA3|ENSG00000204219.9|ENSG00000204219.9|0|3515	107.454931199911	-0.562538631377626	0.227389384556149	-2.47390014479202	0.0133647045583446	0.103045114256455
ENSG00000117318.8|mRNA|ID3|ENSG00000117318.8|ENSG00000117318.8|0|1797	60.3845330301108	-1.05768349699452	0.269638797747402	-3.92259387681056	8.76007434583479e-05	0.00268002060601716
ENSG00000142676.12|mRNA|RPL11|ENSG00000142676.12|ENSG00000142676.12|0|1987	3999.77179256538	-0.509797821973597	0.146678631252956	-3.47561071179086	0.000509691562928611	0.0104337554601129
ENSG00000011007.12|mRNA|ELOA|ENSG00000011007.12|ENSG00000011007.12|0|5391	332.389971213996	-0.192395796328789	0.0973169634585148	-1.97700163970699	0.0480414448510788	0.237549789103736
ENSG00000057757.9|mRNA|PITHD1|ENSG00000057757.9|ENSG00000057757.9|0|2186	256.080641690274	-0.134992013440124	0.203908732154541	-0.662021738911185	0.507957289761333	0.763872462031411
ENSG00000011009.10|mRNA|LYPLA2|ENSG00000011009.10|ENSG00000011009.10|0|2196	81.1029069598854	-0.359285821343786	0.159984134886953	-2.24575906603278	0.0247194445494773	0.156092651509448
ENSG00000189266.11|mRNA|PNRC2|ENSG00000189266.11|ENSG00000189266.11|0|2564	775.466011086804	-0.112548572456102	0.0841019741365951	-1.33823936490843	0.180818420651018	0.501628612255833
ENSG00000188529.14|mRNA|SRSF10|ENSG00000188529.14|ENSG00000188529.14|0|10277	365.733114668316	0.0158667472686613	0.0828261037091001	0.19156698864392	0.848081402791394	0.948097360865015
ENSG00000117602.11|mRNA|RCAN3|ENSG00000117602.11|ENSG00000117602.11|0|7077	507.692777316563	-0.389976691767927	0.150840110378795	-2.58536466718702	0.00972760523883342	0.0823248958156302
ENSG00000133226.16|mRNA|SRRM1|ENSG00000133226.16|ENSG00000133226.16|0|8168	1191.4281217958	-0.182469851009221	0.0715731285441562	-2.54941840214024	0.0107902758540458	0.0888125120423992
ENSG00000169504.14|mRNA|CLIC4|ENSG00000169504.14|ENSG00000169504.14|0|4495	1067.72831579542	0.30208485452668	0.349737092394935	0.863748401572332	0.387726118430002	0.689716085345875
ENSG00000020633.18|mRNA|RUNX3|ENSG00000020633.18|ENSG00000020633.18|0|4523	448.618433033421	-0.0738305949967263	0.139332189728308	-0.52988900225205	0.596188891726043	0.817936846418392
ENSG00000117614.9|mRNA|SYF2|ENSG00000117614.9|ENSG00000117614.9|0|3370	739.821235417444	-0.105784025576129	0.0757241825987858	-1.39696490534088	0.162424124831293	0.475795401003495
ENSG00000183726.10|mRNA|TMEM50A|ENSG00000183726.10|ENSG00000183726.10|0|3410	505.103588051432	0.43144218770354	0.404054468304707	1.06778224607624	0.285618748366711	0.613142536362458
ENSG00000204178.9|mRNA|TMEM57|ENSG00000204178.9|ENSG00000204178.9|0|3979	173.169776506807	0.160727681395725	0.171474407098185	0.93732752377265	0.348590109205892	0.66189379534131
ENSG00000157978.11|mRNA|LDLRAP1|ENSG00000157978.11|ENSG00000157978.11|0|5397	638.356153386487	0.442027389710035	0.357548952923071	1.2362709668042	0.216357859265465	0.541699480462899
ENSG00000162430.16|mRNA|SELENON|ENSG00000162430.16|ENSG00000162430.16|0|4424	174.289929701055	0.219036761972844	0.264013485751048	0.829642324329544	0.40674103954908	0.701385773304366
ENSG00000255054.3|mRNA|AL020996.2|ENSG00000255054.3|ENSG00000255054.3|0|792	86.6429779976612	0.160982260771077	0.349156392288517	0.461060614459703	0.644755117858658	0.849424415119414
ENSG00000117640.17|mRNA|MTFR1L|ENSG00000117640.17|ENSG00000117640.17|0|5817	192.675171090199	0.286927460316472	0.374648067084581	0.765858643150815	0.443760416126244	0.721001183022935
ENSG00000117632.22|mRNA|STMN1|ENSG00000117632.22|ENSG00000117632.22|0|6261	226.121214016798	0.215197884425406	0.1949668884532	1.10376631710498	0.269694519600507	0.598747320133273
ENSG00000142684.8|mRNA|ZNF593|ENSG00000142684.8|ENSG00000142684.8|0|769	33.5258681410789	-0.498843604005812	0.205684153178714	-2.42528943672378	0.0152961861939903	0.111619236244667
ENSG00000142669.14|mRNA|SH3BGRL3|ENSG00000142669.14|ENSG00000142669.14|0|1786	3006.774174129	0.285146143247251	0.243716012697209	1.16999346941358	0.242003596936936	0.564514760644674
ENSG00000158062.20|mRNA|UBXN11|ENSG00000158062.20|ENSG00000158062.20|0|4704	167.759460058996	0.175305406193227	0.219906896004585	0.79718012203479	0.425346428872081	0.712074984878797
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	648.255067939509	-0.340168289450669	0.161328660075025	-2.10854220999837	0.0349841156486036	0.19242961522664
ENSG00000198830.10|mRNA|HMGN2|ENSG00000198830.10|ENSG00000198830.10|0|2509	930.032355916601	0.0392942516536582	0.118925784743587	0.330409858033559	0.741090293784924	0.900427037378761
ENSG00000117676.13|mRNA|RPS6KA1|ENSG00000117676.13|ENSG00000117676.13|0|5884	381.498763839558	0.0898227609571349	0.110156149027947	0.815413045479164	0.414835919484684	0.705512882045331
ENSG00000117713.18|mRNA|ARID1A|ENSG00000117713.18|ENSG00000117713.18|0|15922	1226.10397091857	-0.0384728122679399	0.0718466183954683	-0.535485359327177	0.592314278829487	0.816072931861849
ENSG00000090273.13|mRNA|NUDC|ENSG00000090273.13|ENSG00000090273.13|0|2856	389.506967465636	-0.185234000521824	0.10020220300519	-1.84860207626602	0.0645152926794053	0.278349453319279
ENSG00000142784.15|mRNA|WDTC1|ENSG00000142784.15|ENSG00000142784.15|0|6024	307.655177266477	0.0685553744411732	0.107678103868454	0.636669591850582	0.524340084542463	0.772335124528175
ENSG00000158195.10|mRNA|WASF2|ENSG00000158195.10|ENSG00000158195.10|0|5676	1260.33507959554	-0.0297274369027125	0.0889976993171976	-0.334024779637962	0.738360860066105	0.898375687034918
ENSG00000000938.12|mRNA|FGR|ENSG00000000938.12|ENSG00000000938.12|0|3474	567.359193197521	0.216520242896305	0.136769137584886	1.583107466492	0.113396972104164	0.392940083227088
ENSG00000126709.14|mRNA|IFI6|ENSG00000126709.14|ENSG00000126709.14|0|865	52.4926990239042	0.839735359987091	0.363363053348039	2.3110092020907	0.02083234661859	0.137148279637461
ENSG00000117758.13|mRNA|STX12|ENSG00000117758.13|ENSG00000117758.13|0|3846	144.288651089327	0.0842179076711916	0.12513324344403	0.673025851110949	0.500930844811116	0.759569681260948
ENSG00000117751.17|mRNA|PPP1R8|ENSG00000117751.17|ENSG00000117751.17|0|2819	143.047705023106	-0.0270403212669097	0.105466411271511	-0.256387990649436	0.79765126009913	0.925003264613861
ENSG00000130775.15|mRNA|THEMIS2|ENSG00000130775.15|ENSG00000130775.15|0|4621	509.279894944873	0.090908229572678	0.13005923085484	0.698975605000627	0.484567276497024	0.7480465032683
ENSG00000117748.9|mRNA|RPA2|ENSG00000117748.9|ENSG00000117748.9|0|2019	255.046599573371	-0.339337219695898	0.136285022839352	-2.48990837456803	0.0127776031312203	0.099728059363863
ENSG00000126698.10|mRNA|DNAJC8|ENSG00000126698.10|ENSG00000126698.10|0|2888	529.692076643937	-0.0586479559953889	0.0587481569791068	-0.998294397835262	0.31813662335755	0.641271269487425
ENSG00000130770.17|mRNA|ATPIF1|ENSG00000130770.17|ENSG00000130770.17|0|2225	462.457193895662	-0.0198142503364296	0.0794566095717785	-0.249371958396112	0.803073074061695	0.925994495352394
ENSG00000204138.12|mRNA|PHACTR4|ENSG00000204138.12|ENSG00000204138.12|0|7322	345.654436157364	-0.0702266629737025	0.0837272026423598	-0.838755634458197	0.401606451465513	0.698219361973495
ENSG00000274266.1|snoRNA|SNORA73A|ENSG00000274266.1|ENSG00000274266.1|0|206	23.2774865687132	2.47859880977579	0.494848344549952	5.00880489360835	5.47690590160197e-07	3.52060434416459e-05
ENSG00000200087.1|snoRNA|SNORA73B|ENSG00000200087.1|ENSG00000200087.1|0|204	67.2747972588595	1.7567454131603	0.346167085369392	5.07484820888067	3.87805451778596e-07	2.64123213050637e-05
ENSG00000273544.1|snoRNA|SNORA44|ENSG00000273544.1|ENSG00000273544.1|0|132	6.52500374306313	3.24323210678794	0.636677154793826	5.09399792715696	3.50590599874083e-07	2.41654074925257e-05
ENSG00000120656.11|mRNA|TAF12|ENSG00000120656.11|ENSG00000120656.11|0|2337	118.570290664362	-0.0235794748324451	0.129173673319303	-0.182540870957189	0.855158282738561	0.949615646298973
ENSG00000270103.3|lncRNA|AL360012.1|ENSG00000270103.3|ENSG00000270103.3|0|131	92.5635917934409	2.56649682995053	0.225881222709641	11.3621521929233	6.4534889317457e-30	6.15340169641952e-27
ENSG00000274978.1|snRNA|RNU11|ENSG00000274978.1|ENSG00000274978.1|0|134	92.5635917934409	2.56649682995053	0.225881222709641	11.3621521929233	6.4534889317457e-30	6.15340169641952e-27
ENSG00000198492.15|mRNA|YTHDF2|ENSG00000198492.15|ENSG00000198492.15|0|3859	233.712580009707	-0.0060045642064272	0.0834801233282457	-0.0719280706236756	0.942659150774027	0.981763913269628
ENSG00000159023.19|mRNA|EPB41|ENSG00000159023.19|ENSG00000159023.19|0|10739	4292.55903354898	-0.0304959676825742	0.153619570481066	-0.198516162928167	0.842641240202267	0.94561603279662
ENSG00000116350.16|mRNA|SRSF4|ENSG00000116350.16|ENSG00000116350.16|0|8893	631.327908130871	-0.0123023550913272	0.0437062913662145	-0.281477899560178	0.778343876730789	0.917960992730959
ENSG00000162511.7|mRNA|LAPTM5|ENSG00000162511.7|ENSG00000162511.7|0|3274	1292.8810726741	-0.116959770961892	0.0837865084562941	-1.39592606395458	0.162736760968623	0.476301893966845
ENSG00000134644.15|mRNA|PUM1|ENSG00000134644.15|ENSG00000134644.15|0|6621	451.20876954282	-0.089730456286278	0.0740028755439801	-1.21252661638737	0.225310860388005	0.54853765405823
ENSG00000060688.12|mRNA|SNRNP40|ENSG00000060688.12|ENSG00000060688.12|0|3881	158.32841364295	-0.14425499877329	0.117934757940893	-1.22317628231015	0.221263121697549	0.544039141579941
ENSG00000121766.15|mRNA|ZCCHC17|ENSG00000121766.15|ENSG00000121766.15|0|1921	731.268843121384	0.101685931471059	0.313353743469859	0.324508430456458	0.745553140726652	0.901100908954132
ENSG00000162517.12|mRNA|PEF1|ENSG00000162517.12|ENSG00000162517.12|0|2227	122.380837674519	-0.0567876663787124	0.111947727293207	-0.507269488642474	0.611965743890771	0.829634128151446
ENSG00000184007.18|mRNA|PTP4A2|ENSG00000184007.18|ENSG00000184007.18|0|6267	3097.63565090129	0.228854678371244	0.173473352808169	1.31924975603784	0.187085629051041	0.510403854936101
ENSG00000121774.17|mRNA|KHDRBS1|ENSG00000121774.17|ENSG00000121774.17|0|3588	706.104089985081	-0.1053623568111	0.09964340458785	-1.05739418727114	0.290331723271894	0.618617426010616
ENSG00000025800.13|mRNA|KPNA6|ENSG00000025800.13|ENSG00000025800.13|0|7480	264.047454325143	0.113635004802359	0.116791789758956	0.972970831570333	0.330567799150307	0.649636695540771
ENSG00000250135.1|lncRNA|AL049795.2|ENSG00000250135.1|ENSG00000250135.1|0|667	40.821309226734	0.013402211682656	0.195232286749534	0.0686475167903445	0.945270195120231	0.982953665828805
ENSG00000084652.15|mRNA|TXLNA|ENSG00000084652.15|ENSG00000084652.15|0|5103	264.020851534497	-0.0468050705443172	0.117262733786863	-0.399147018262344	0.689784879301822	0.874033066331279
ENSG00000084623.11|mRNA|EIF3I|ENSG00000084623.11|ENSG00000084623.11|0|1725	308.754195055261	-0.188276252487273	0.134884109899966	-1.39583715700022	0.162763538315886	0.476301893966845
ENSG00000182866.16|mRNA|LCK|ENSG00000182866.16|ENSG00000182866.16|0|3339	285.105649881688	-0.1159932430782	0.150598861006104	-0.770213282512796	0.441173386125218	0.720663476194109
ENSG00000116478.11|mRNA|HDAC1|ENSG00000116478.11|ENSG00000116478.11|0|3963	289.350691445097	-0.0694316650023425	0.0958901315368013	-0.724075187817379	0.469019576502391	0.739394047167314
ENSG00000175130.6|mRNA|MARCKSL1|ENSG00000175130.6|ENSG00000175130.6|0|1699	167.820305983826	-0.604168812969397	0.162390197120844	-3.72047588882351	0.00019884772653472	0.00501148829737943
ENSG00000160058.18|mRNA|BSDC1|ENSG00000160058.18|ENSG00000160058.18|0|6271	260.097453288985	0.0974791372319129	0.183478513757507	0.531283664967691	0.595222223302718	0.817320769355286
ENSG00000176261.15|mRNA|ZBTB8OS|ENSG00000176261.15|ENSG00000176261.15|0|3531	167.438228311664	0.0341195228628576	0.111225176428696	0.306760788864479	0.759025456095251	0.907309785691795
ENSG00000162521.18|mRNA|RBBP4|ENSG00000162521.18|ENSG00000162521.18|0|9470	512.091103521257	0.0545639073752304	0.0778570037696693	0.700822080652515	0.483414056359506	0.747857918497845
ENSG00000116514.16|mRNA|RNF19B|ENSG00000116514.16|ENSG00000116514.16|0|2610	195.931168654868	0.115733843805241	0.0925660066479357	1.2502845050389	0.211195636642869	0.538901705754275
ENSG00000004455.16|mRNA|AK2|ENSG00000004455.16|ENSG00000004455.16|0|5727	206.900069400561	-0.109353821586912	0.123494688718494	-0.885494127089013	0.375890185730015	0.679452686433307
ENSG00000160094.14|mRNA|ZNF362|ENSG00000160094.14|ENSG00000160094.14|0|3331	216.345733880172	-0.250328214736255	0.105818527996383	-2.36563690193092	0.0179990873094328	0.123765358770751
ENSG00000134686.18|mRNA|PHC2|ENSG00000134686.18|ENSG00000134686.18|0|4975	201.159873385592	0.0276166630972559	0.146551716631052	0.188443122551622	0.850529298256878	0.949069263765867
ENSG00000271741.1|mRNA|AC114490.2|ENSG00000271741.1|ENSG00000271741.1|0|3099	119.204001413237	-0.0606088309666622	0.159956532792686	-0.378908131531053	0.704756085592628	0.879892005596792
ENSG00000116560.10|mRNA|SFPQ|ENSG00000116560.10|ENSG00000116560.10|0|7426	1144.22597115346	0.186574546151043	0.0814100600486432	2.29178735453042	0.0219179167294578	0.142653471682853
ENSG00000146463.11|mRNA|ZMYM4|ENSG00000146463.11|ENSG00000146463.11|0|7647	534.302910949131	-0.0192173792912837	0.153670003010398	-0.125056152240613	0.900479096149729	0.965449945478373
ENSG00000134698.10|mRNA|AGO4|ENSG00000134698.10|ENSG00000134698.10|0|7267	345.797640160662	0.142056376260358	0.104085128855665	1.36480953448545	0.17231292132116	0.491297252882096
ENSG00000116863.10|mRNA|ADPRHL2|ENSG00000116863.10|ENSG00000116863.10|0|1668	48.4374337425883	-0.121117217852933	0.154533527824826	-0.783760129971453	0.433180872500613	0.715572977662667
ENSG00000116871.15|mRNA|MAP7D1|ENSG00000116871.15|ENSG00000116871.15|0|5271	410.512295917823	0.0878488910648686	0.0929593451141689	0.945024848840923	0.344646190070253	0.658856565485674
ENSG00000054118.13|mRNA|THRAP3|ENSG00000054118.13|ENSG00000054118.13|0|4736	1116.74107593778	-0.0429568046855994	0.0807288005416077	-0.532112510001427	0.594648073464292	0.817320769355286
ENSG00000142694.6|mRNA|EVA1B|ENSG00000142694.6|ENSG00000142694.6|0|1211	45.4772196238292	0.446945755257823	0.339550033932176	1.31628835397819	0.188077278214926	0.512008822850513
ENSG00000196182.10|mRNA|STK40|ENSG00000196182.10|ENSG00000196182.10|0|5590	790.871445214556	0.320213487559371	0.235208685952414	1.36140162623142	0.173386802481825	0.492036655257203
