baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-103a-1|miRNA|hsa-mir-103a-1|hsa-mir-103a-1|hsa-mir-103a-1|0|78	39445.6004441436	-0.598738958729953	0.219898069787383	-2.72280224791817	0.00647307916728002	0.0133285940840492
hsa-mir-103a-2|miRNA|hsa-mir-103a-2|hsa-mir-103a-2|hsa-mir-103a-2|0|78	41292.9376731468	-0.604187128226607	0.220739059927381	-2.73711018079615	0.00619815298611372	0.0128185977141385
hsa-mir-10527|miRNA|hsa-mir-10527|hsa-mir-10527|hsa-mir-10527|0|65	369.700044122812	-0.867731425608001	0.26447324264959	-3.28098002245804	0.00103447071044625	0.00250880207591255
hsa-mir-106a|miRNA|hsa-mir-106a|hsa-mir-106a|hsa-mir-106a|0|81	2882.64305343831	-0.289314234381398	0.409542186744706	-0.706433290013529	0.479918724604754	0.568054741953551
hsa-mir-106b|miRNA|hsa-mir-106b|hsa-mir-106b|hsa-mir-106b|0|82	39846.458022154	-0.452576440210166	0.283036586116835	-1.59900331762533	0.109819865435743	0.168255913006121
hsa-mir-107|miRNA|hsa-mir-107|hsa-mir-107|hsa-mir-107|0|81	13375.1418763791	-0.202049547942974	0.318647590138645	-0.634084657144469	0.526025575153183	0.611544532480788
hsa-mir-10a|miRNA|hsa-mir-10a|hsa-mir-10a|hsa-mir-10a|0|110	27870.121801066	0.367988356928195	0.429553932364728	0.856675563188049	0.39162421215879	0.48046725376978
hsa-mir-10b|miRNA|hsa-mir-10b|hsa-mir-10b|hsa-mir-10b|0|110	33842.9506258978	0.564718438922686	0.594382848059938	0.950092084194427	0.342065465016445	0.429178136773966
hsa-mir-11400|miRNA|hsa-mir-11400|hsa-mir-11400|hsa-mir-11400|0|77	1791.12991121229	-1.48095687684206	0.329160783356182	-4.49918991485546	6.82128988759545e-06	2.67451407676138e-05
hsa-mir-1180|miRNA|hsa-mir-1180|hsa-mir-1180|hsa-mir-1180|0|69	2317.50854519911	0.372502328302896	0.543895912417526	0.684877969843873	0.493420928728068	0.58038636741639
hsa-mir-1185-1|miRNA|hsa-mir-1185-1|hsa-mir-1185-1|hsa-mir-1185-1|0|86	507.872891381647	-1.4690691008483	0.42421496075381	-3.46302991822315	0.000534129001243694	0.00135841997343329
hsa-mir-12136|miRNA|hsa-mir-12136|hsa-mir-12136|hsa-mir-12136|0|71	1777.43418361518	-2.55357249139084	0.47965838995095	-5.32373152412069	1.01659916809338e-07	7.44851021669073e-07
hsa-mir-122|miRNA|hsa-mir-122|hsa-mir-122|hsa-mir-122|0|85	1302603.95407979	3.01523444659681	0.760566911183698	3.96445651560636	7.35633544344585e-05	0.000225482464243731
hsa-mir-1246|miRNA|hsa-mir-1246|hsa-mir-1246|hsa-mir-1246|0|73	1648.99954177712	1.41983261859374	0.511738795491088	2.77452604942958	0.0055282206596138	0.0116117313408406
hsa-mir-1250|miRNA|hsa-mir-1250|hsa-mir-1250|hsa-mir-1250|0|113	338.484456436209	-2.27475804777994	0.423174799863428	-5.37545725434047	7.6388573515757e-08	5.94063203953118e-07
hsa-mir-125a|miRNA|hsa-mir-125a|hsa-mir-125a|hsa-mir-125a|0|86	10286.7490612251	-0.0340654678894622	0.355126396482778	-0.0959249107553014	0.923580209885685	0.944661932067858
hsa-mir-125b-1|miRNA|hsa-mir-125b-1|hsa-mir-125b-1|hsa-mir-125b-1|0|88	2784.46053956382	1.52598455501965	0.427264112439961	3.57152522430511	0.000354908358611402	0.00093027511268337
hsa-mir-125b-2|miRNA|hsa-mir-125b-2|hsa-mir-125b-2|hsa-mir-125b-2|0|89	3055.93893060809	1.54831783379174	0.428566356989738	3.61278436475315	0.000302926609991672	0.000812119487185652
hsa-mir-126|miRNA|hsa-mir-126|hsa-mir-126|hsa-mir-126|0|85	481023.434199279	-1.23094307366639	0.251226942704378	-4.89972556452617	9.59706128343877e-07	4.9080623194108e-06
hsa-mir-1260b|miRNA|hsa-mir-1260b|hsa-mir-1260b|hsa-mir-1260b|0|89	500.361925878244	-1.41060632316747	0.400607525411797	-3.52116781060831	0.000429650621544672	0.001110717678224
hsa-mir-127|miRNA|hsa-mir-127|hsa-mir-127|hsa-mir-127|0|97	7569.88808805614	-0.295284094047089	0.405347636952515	-0.728471235868289	0.466325170305907	0.554640714251994
hsa-mir-1273h|miRNA|hsa-mir-1273h|hsa-mir-1273h|hsa-mir-1273h|0|116	996.524229140475	-0.903471835342286	0.284805795500508	-3.17223823958552	0.00151268857586839	0.00355859987473039
hsa-mir-1277|miRNA|hsa-mir-1277|hsa-mir-1277|hsa-mir-1277|0|78	1979.79303736329	-1.8602294999586	0.364599262741929	-5.10212084898072	3.35868156845365e-07	2.09305917610257e-06
hsa-mir-1278|miRNA|hsa-mir-1278|hsa-mir-1278|hsa-mir-1278|0|81	282.095267231509	-0.100585096578378	0.287321031473769	-0.350079129475632	0.726279313327387	0.791005594723462
hsa-mir-128-1|miRNA|hsa-mir-128-1|hsa-mir-128-1|hsa-mir-128-1|0|82	30823.5541526186	-0.36532098543524	0.241720004263966	-1.51133947952565	0.130701980200862	0.191872953773808
hsa-mir-128-2|miRNA|hsa-mir-128-2|hsa-mir-128-2|hsa-mir-128-2|0|84	23060.4477863735	-0.225487468106272	0.291155302171172	-0.774457708394083	0.438660168510365	0.527176524352814
hsa-mir-1285-1|miRNA|hsa-mir-1285-1|hsa-mir-1285-1|hsa-mir-1285-1|0|84	501.948695701681	-0.107383535797708	0.281339989785718	-0.381686001622081	0.702694284489608	0.770670538117391
hsa-mir-1285-2|miRNA|hsa-mir-1285-2|hsa-mir-1285-2|hsa-mir-1285-2|0|88	379.362980746039	0.041399446452714	0.31541393858108	0.131254334031506	0.895574115346691	0.922029805843803
hsa-mir-1287|miRNA|hsa-mir-1287|hsa-mir-1287|hsa-mir-1287|0|90	358.427793421973	-0.979246498067915	0.26432403107195	-3.70471990040648	0.000211624450767625	0.000580579032572405
hsa-mir-1290|miRNA|hsa-mir-1290|hsa-mir-1290|hsa-mir-1290|0|78	366.226213965734	1.52202910017316	0.505657433372514	3.01000044639291	0.00261247305797994	0.0060106042727607
hsa-mir-1294|miRNA|hsa-mir-1294|hsa-mir-1294|hsa-mir-1294|0|142	368.692021037005	0.312723815467492	0.401959979641895	0.777997391048971	0.436570551265044	0.526008820410251
hsa-mir-1296|miRNA|hsa-mir-1296|hsa-mir-1296|hsa-mir-1296|0|92	405.827884660211	-3.20126069654737	0.474271273353441	-6.74985156472191	1.47996485065099e-11	2.78394089234519e-09
hsa-mir-1301|miRNA|hsa-mir-1301|hsa-mir-1301|hsa-mir-1301|0|82	3454.73124377477	-0.835810022586162	0.256637620370144	-3.25677124569924	0.00112687207169762	0.00270506790680475
hsa-mir-1303|miRNA|hsa-mir-1303|hsa-mir-1303|hsa-mir-1303|0|86	280.894930455564	0.385507813320146	0.546904749715835	0.704890227266177	0.480878552368974	0.568475776104529
hsa-mir-1304|miRNA|hsa-mir-1304|hsa-mir-1304|hsa-mir-1304|0|91	670.927649942186	-0.535764170544424	0.270323085554915	-1.98194012710611	0.0474859421382929	0.0818393251870579
hsa-mir-1307|miRNA|hsa-mir-1307|hsa-mir-1307|hsa-mir-1307|0|149	13486.5630887389	-0.567391486588755	0.223017602380034	-2.54415562060384	0.0109542269049276	0.0211661756006917
hsa-mir-130a|miRNA|hsa-mir-130a|hsa-mir-130a|hsa-mir-130a|0|89	1722.22329096531	-1.13070282328262	0.314849526127976	-3.59124829307517	0.000329097920282515	0.000869890851083838
hsa-mir-130b|miRNA|hsa-mir-130b|hsa-mir-130b|hsa-mir-130b|0|82	1225.05880857226	0.0287818720089477	0.293423358982845	0.0980899138661636	0.92186089647171	0.944661932067858
hsa-mir-132|miRNA|hsa-mir-132|hsa-mir-132|hsa-mir-132|0|101	400.475000708025	-0.581760786759483	0.234125061094772	-2.48482919359065	0.0129613607852115	0.0246895556657572
hsa-mir-133a-1|miRNA|hsa-mir-133a-1|hsa-mir-133a-1|hsa-mir-133a-1|0|88	1641.90788530122	-3.4892725273558	0.596962042720553	-5.84504922868134	5.06418480144557e-09	6.61860819188928e-08
hsa-mir-133a-2|miRNA|hsa-mir-133a-2|hsa-mir-133a-2|hsa-mir-133a-2|0|102	1888.28326011042	-3.445496545895	0.581958114283818	-5.92052324957298	3.20918920727946e-09	4.88712680235635e-08
hsa-mir-134|miRNA|hsa-mir-134|hsa-mir-134|hsa-mir-134|0|73	2072.80057481357	-0.51128756307562	0.462207294048996	-1.10618670379836	0.268645716641251	0.354868795562315
hsa-mir-136|miRNA|hsa-mir-136|hsa-mir-136|hsa-mir-136|0|82	988.738752559595	-1.42223542367965	0.352307302085829	-4.0369172459933	5.41581618000845e-05	0.000173342960047209
hsa-mir-139|miRNA|hsa-mir-139|hsa-mir-139|hsa-mir-139|0|68	6675.18428579459	-0.392939608433421	0.213561989607395	-1.83993232670189	0.0657781732991375	0.107460522698764
hsa-mir-140|miRNA|hsa-mir-140|hsa-mir-140|hsa-mir-140|0|100	58030.1355603604	-0.652001011988016	0.188724744190499	-3.4547722652091	0.000550757817413359	0.00139318039297304
hsa-mir-142|miRNA|hsa-mir-142|hsa-mir-142|hsa-mir-142|0|87	217636.631585774	-0.657373414905789	0.221391781846954	-2.96927649898146	0.00298501869722748	0.00678961693089769
hsa-mir-143|miRNA|hsa-mir-143|hsa-mir-143|hsa-mir-143|0|106	60189.2758751787	-0.954980685768386	0.24348081326656	-3.92220098559834	8.77437508007739e-05	0.000262951813705504
hsa-mir-144|miRNA|hsa-mir-144|hsa-mir-144|hsa-mir-144|0|86	94539.2242136034	0.842775802640345	0.503807895699053	1.67281181941573	0.0943643473448872	0.14774850391271
hsa-mir-145|miRNA|hsa-mir-145|hsa-mir-145|hsa-mir-145|0|88	3758.48378551928	-0.137207274390376	0.302315433331304	-0.453854680452296	0.649933424197671	0.725489148481623
hsa-mir-146a|miRNA|hsa-mir-146a|hsa-mir-146a|hsa-mir-146a|0|99	327799.627057902	-2.08172338683627	0.393090079503907	-5.29579222519042	1.18501519374004e-07	8.30687077443724e-07
hsa-mir-146b|miRNA|hsa-mir-146b|hsa-mir-146b|hsa-mir-146b|0|73	53936.431273953	-0.67814451887282	0.239352033982484	-2.83325153995744	0.0046077112224493	0.00983187360617867
hsa-mir-148a|miRNA|hsa-mir-148a|hsa-mir-148a|hsa-mir-148a|0|68	450251.264196715	-0.0879786709745942	0.348983513451797	-0.252099791489853	0.800963931127228	0.845532681309944
hsa-mir-148b|miRNA|hsa-mir-148b|hsa-mir-148b|hsa-mir-148b|0|99	58407.9721879906	-1.48323425728739	0.222610866710228	-6.66290140821431	2.68473776059862e-11	2.97228597868386e-09
hsa-mir-150|miRNA|hsa-mir-150|hsa-mir-150|hsa-mir-150|0|84	8436.43582020146	0.744482974567642	0.341840248808895	2.17786810406824	0.0294158577579868	0.0527244231433631
hsa-mir-151a|miRNA|hsa-mir-151a|hsa-mir-151a|hsa-mir-151a|0|90	116816.931740362	-1.13768497462611	0.231988432994538	-4.90405905131011	9.38762476101775e-07	4.85371148358116e-06
hsa-mir-151b|miRNA|hsa-mir-151b|hsa-mir-151b|hsa-mir-151b|0|96	433.186671260404	-1.8239057264288	0.302165798344806	-6.03610910440471	1.57874531393967e-09	3.11229373219103e-08
hsa-mir-152|miRNA|hsa-mir-152|hsa-mir-152|hsa-mir-152|0|87	8295.93143807925	-1.52820418236232	0.28615682792343	-5.34044283846772	9.27198101893798e-08	6.97994731105651e-07
hsa-mir-155|miRNA|hsa-mir-155|hsa-mir-155|hsa-mir-155|0|65	4748.54783265811	-0.408154941962655	0.205495869465506	-1.98619535771821	0.047011636131644	0.0813197602938916
hsa-mir-15a|miRNA|hsa-mir-15a|hsa-mir-15a|hsa-mir-15a|0|83	3594.6398784729	-0.560123680230754	0.361019911957288	-1.55150356442672	0.120781053807549	0.180948737523441
hsa-mir-15b|miRNA|hsa-mir-15b|hsa-mir-15b|hsa-mir-15b|0|98	18280.7396216724	-0.449079422468984	0.335147859625107	-1.33994417559856	0.18026349468505	0.25204747176617
hsa-mir-16-1|miRNA|hsa-mir-16-1|hsa-mir-16-1|hsa-mir-16-1|0|89	58686.1900711571	-0.509221458107104	0.360688144735124	-1.41180536577119	0.158007278115888	0.225280073798562
hsa-mir-16-2|miRNA|hsa-mir-16-2|hsa-mir-16-2|hsa-mir-16-2|0|81	161531.373722782	0.0077802599464921	0.356044754194568	0.0218519156786689	0.982566081334495	0.988036374743804
hsa-mir-17|miRNA|hsa-mir-17|hsa-mir-17|hsa-mir-17|0|84	33178.5274968433	-1.135111185078	0.344958214277072	-3.29057589614688	0.000999825264234123	0.00243109967349951
hsa-mir-181a-1|miRNA|hsa-mir-181a-1|hsa-mir-181a-1|hsa-mir-181a-1|0|110	20422.4715121482	-0.688723430733502	0.185394484331619	-3.71490787989986	0.000203277735202404	0.000559310961477959
hsa-mir-181a-2|miRNA|hsa-mir-181a-2|hsa-mir-181a-2|hsa-mir-181a-2|0|110	20065.8769931362	-0.67537611196565	0.173623389884773	-3.8898912894966	0.000100289138877765	0.000294912749012428
hsa-mir-181b-1|miRNA|hsa-mir-181b-1|hsa-mir-181b-1|hsa-mir-181b-1|0|110	2616.92966526122	-0.424844106460152	0.210419418794533	-2.01903469220679	0.0434836138342099	0.0756341601071932
hsa-mir-181b-2|miRNA|hsa-mir-181b-2|hsa-mir-181b-2|hsa-mir-181b-2|0|89	2750.5077077608	-0.464062191401973	0.203913913763879	-2.27577502111666	0.0228594785129701	0.0418497456823052
hsa-mir-181c|miRNA|hsa-mir-181c|hsa-mir-181c|hsa-mir-181c|0|110	785.568573182426	-2.01167724065744	0.334951056335355	-6.00588415115592	1.90292034226389e-09	3.44774301143201e-08
hsa-mir-181d|miRNA|hsa-mir-181d|hsa-mir-181d|hsa-mir-181d|0|137	1554.15159465385	-1.59677027295213	0.299117520017533	-5.3382706330894	9.38373195149533e-08	7.00800933837865e-07
hsa-mir-182|miRNA|hsa-mir-182|hsa-mir-182|hsa-mir-182|0|110	13282.3885701879	-0.144768481534369	0.435158231275	-0.332680094572042	0.739375776715834	0.802482821095271
hsa-mir-183|miRNA|hsa-mir-183|hsa-mir-183|hsa-mir-183|0|110	12741.9582709358	-0.436840827891858	0.604745277309122	-0.722355087807593	0.470076192086707	0.55780794042067
hsa-mir-1843|miRNA|hsa-mir-1843|hsa-mir-1843|hsa-mir-1843|0|110	2872.93872699722	-1.16565088340552	0.178593883474043	-6.52682421553889	6.71788098514765e-11	5.49539162739197e-09
hsa-mir-185|miRNA|hsa-mir-185|hsa-mir-185|hsa-mir-185|0|82	159506.549810438	0.0882186405145729	0.347677251544761	0.253737166071722	0.799698619093542	0.845532681309944
hsa-mir-186|miRNA|hsa-mir-186|hsa-mir-186|hsa-mir-186|0|86	92315.4413062016	-0.806961005377595	0.28366682648841	-2.84474929750224	0.00444463900652305	0.00952711914610066
hsa-mir-18a|miRNA|hsa-mir-18a|hsa-mir-18a|hsa-mir-18a|0|71	2463.87900947485	-0.22586431844761	0.306616900624553	-0.736633623220191	0.461345182094517	0.549813388900982
hsa-mir-1908|miRNA|hsa-mir-1908|hsa-mir-1908|hsa-mir-1908|0|80	1192.37311719004	-0.925922181475983	0.313802348568711	-2.95065408432799	0.00317101833983504	0.00712154715461759
hsa-mir-191|miRNA|hsa-mir-191|hsa-mir-191|hsa-mir-191|0|92	179265.417910362	-1.1607376436737	0.256985570769851	-4.51674247778382	6.2798199285609e-06	2.51460023522375e-05
hsa-mir-192|miRNA|hsa-mir-192|hsa-mir-192|hsa-mir-192|0|110	99089.2650543113	1.44885199617497	0.540509408345913	2.680530576903	0.00735055487046539	0.0148242193545485
hsa-mir-193a|miRNA|hsa-mir-193a|hsa-mir-193a|hsa-mir-193a|0|88	3048.74994383534	0.569099928405724	0.495850053200785	1.147725859324	0.25108175242494	0.338492735002677
hsa-mir-193b|miRNA|hsa-mir-193b|hsa-mir-193b|hsa-mir-193b|0|83	371.590967201877	1.36363038890393	0.616408589335219	2.21221834428779	0.026951581934139	0.0483996919847802
hsa-mir-194-1|miRNA|hsa-mir-194-1|hsa-mir-194-1|hsa-mir-194-1|0|85	9714.57886379251	1.67834354785715	0.367317209901357	4.56919388097243	4.89603708923565e-06	1.98584952628049e-05
hsa-mir-194-2|miRNA|hsa-mir-194-2|hsa-mir-194-2|hsa-mir-194-2|0|85	8477.28212459299	1.68625089366511	0.351189867453784	4.80153629115458	1.57452965831463e-06	7.52097669276175e-06
hsa-mir-195|miRNA|hsa-mir-195|hsa-mir-195|hsa-mir-195|0|87	558.830227232566	-0.145097797580082	0.32351105999946	-0.448509542704117	0.653785500745235	0.726342569304919
hsa-mir-196b|miRNA|hsa-mir-196b|hsa-mir-196b|hsa-mir-196b|0|84	1079.33546418858	-0.84038829125509	0.233215895134985	-3.60347775938974	0.000313987625621905	0.000839381692358559
hsa-mir-197|miRNA|hsa-mir-197|hsa-mir-197|hsa-mir-197|0|75	1276.85781019472	-0.633903217325709	0.201152080221921	-3.15136297186863	0.00162510396465405	0.003794597594887
hsa-mir-199a-1|miRNA|hsa-mir-199a-1|hsa-mir-199a-1|hsa-mir-199a-1|0|71	83782.408431899	-2.59637752160492	0.433292630372496	-5.99220328158558	2.07016922985776e-09	3.54187135508392e-08
hsa-mir-199a-2|miRNA|hsa-mir-199a-2|hsa-mir-199a-2|hsa-mir-199a-2|0|110	80006.4283685723	-2.61098663267601	0.434752371816586	-6.00568691958175	1.9052352454247e-09	3.44774301143201e-08
hsa-mir-199b|miRNA|hsa-mir-199b|hsa-mir-199b|hsa-mir-199b|0|110	47276.7542850931	-2.69911256122202	0.439581178423271	-6.14019137694529	8.2422121114611e-10	2.15442266580136e-08
hsa-mir-19a|miRNA|hsa-mir-19a|hsa-mir-19a|hsa-mir-19a|0|82	10777.1005329226	-0.832841765217687	0.28911086943441	-2.8807002892938	0.00396792754598597	0.00864214463185208
hsa-mir-19b-1|miRNA|hsa-mir-19b-1|hsa-mir-19b-1|hsa-mir-19b-1|0|87	8768.60377753019	-0.933262241232598	0.348290429299361	-2.67955178415323	0.00737207994372476	0.0148242193545485
hsa-mir-19b-2|miRNA|hsa-mir-19b-2|hsa-mir-19b-2|hsa-mir-19b-2|0|96	8519.64509560645	-0.93299258973813	0.353231443868263	-2.64130672943739	0.00825869121532563	0.0163609019655188
hsa-mir-200a|miRNA|hsa-mir-200a|hsa-mir-200a|hsa-mir-200a|0|90	1420.9684081482	1.56617058428279	0.405813801392688	3.85933297218562	0.000113696935472961	0.000331234725325251
hsa-mir-200b|miRNA|hsa-mir-200b|hsa-mir-200b|hsa-mir-200b|0|95	1524.08457792602	0.689385607836344	0.450876037753551	1.52899145244255	0.126266562910828	0.187408258200456
hsa-mir-200c|miRNA|hsa-mir-200c|hsa-mir-200c|hsa-mir-200c|0|68	1462.03203697191	-0.945069610096235	0.224483980006066	-4.20996460447065	2.55410699460109e-05	9.06948936573445e-05
hsa-mir-203a|miRNA|hsa-mir-203a|hsa-mir-203a|hsa-mir-203a|0|110	744.006796272661	-1.54175002664422	0.479649574929113	-3.21432584793195	0.00130751202538645	0.00310699195931477
hsa-mir-205|miRNA|hsa-mir-205|hsa-mir-205|hsa-mir-205|0|110	384.109879875269	-3.3920902748603	0.607783509534723	-5.5810831022004	2.39025397096262e-08	2.22695939274835e-07
hsa-mir-206|miRNA|hsa-mir-206|hsa-mir-206|hsa-mir-206|0|86	323.909559939482	0.78068589089798	0.738770131985188	1.05673721378009	0.290631536099224	0.377219690302579
hsa-mir-20a|miRNA|hsa-mir-20a|hsa-mir-20a|hsa-mir-20a|0|71	52803.0711873742	-0.964046440797746	0.359364984163671	-2.68263877473014	0.00730438394143826	0.0147815597610611
hsa-mir-20b|miRNA|hsa-mir-20b|hsa-mir-20b|hsa-mir-20b|0|69	6927.34196520479	-0.25070993081936	0.448221870986623	-0.55934336775557	0.575927403345734	0.65531763790609
hsa-mir-21|miRNA|hsa-mir-21|hsa-mir-21|hsa-mir-21|0|72	788581.995585525	-0.668023969531315	0.236730447162274	-2.8218760093559	0.0047743632218156	0.010164424868164
hsa-mir-210|miRNA|hsa-mir-210|hsa-mir-210|hsa-mir-210|0|110	1838.65054702481	-0.381917277421476	0.263242279434041	-1.45082043143898	0.146829868835561	0.210928060698997
hsa-mir-2110|miRNA|hsa-mir-2110|hsa-mir-2110|hsa-mir-2110|0|75	2545.83472321473	-0.0896968333826283	0.356787501397043	-0.251401276758322	0.801503880689129	0.845532681309944
hsa-mir-215|miRNA|hsa-mir-215|hsa-mir-215|hsa-mir-215|0|110	3410.39999088128	0.953970888606087	0.483192433712987	1.97430841637048	0.0483466844845053	0.0831704389395237
hsa-mir-22|miRNA|hsa-mir-22|hsa-mir-22|hsa-mir-22|0|85	241797.780747798	-0.672943656148373	0.29850184190763	-2.25440369763819	0.0241707828885155	0.0439936299769692
hsa-mir-221|miRNA|hsa-mir-221|hsa-mir-221|hsa-mir-221|0|110	123136.302387854	-1.97636812379046	0.383688193183186	-5.15097456451279	2.59136335617515e-07	1.64761683659515e-06
hsa-mir-222|miRNA|hsa-mir-222|hsa-mir-222|hsa-mir-222|0|110	50662.7711403724	0.0135112542638297	0.209381597554309	0.0645293302833129	0.948548753583985	0.963914014171198
hsa-mir-223|miRNA|hsa-mir-223|hsa-mir-223|hsa-mir-223|0|110	84998.7656083161	-2.05392366791826	0.372285075798007	-5.51707226918942	3.44693713693717e-08	2.99392179178741e-07
hsa-mir-224|miRNA|hsa-mir-224|hsa-mir-224|hsa-mir-224|0|81	4914.66535250205	-0.691687947602663	0.388672938530836	-1.77961437247782	0.0751390924453458	0.121279392780567
hsa-mir-2355|miRNA|hsa-mir-2355|hsa-mir-2355|hsa-mir-2355|0|87	950.334495083477	-2.26076035793001	0.397364899493962	-5.68938112251246	1.27500613837608e-08	1.33308975134655e-07
hsa-mir-23a|miRNA|hsa-mir-23a|hsa-mir-23a|hsa-mir-23a|0|73	35920.8216731492	-1.46547520888792	0.38963246177158	-3.76117329193954	0.000169118209664817	0.000475045478491321
hsa-mir-23b|miRNA|hsa-mir-23b|hsa-mir-23b|hsa-mir-23b|0|97	7692.65669138116	-0.435903066567623	0.298611561186017	-1.45976620877073	0.144354338461732	0.207702496165886
hsa-mir-24-1|miRNA|hsa-mir-24-1|hsa-mir-24-1|hsa-mir-24-1|0|68	64459.1210886352	-1.46407268939208	0.265422805688417	-5.51600185822304	3.46798592247426e-08	2.99392179178741e-07
hsa-mir-24-2|miRNA|hsa-mir-24-2|hsa-mir-24-2|hsa-mir-24-2|0|73	57677.058827933	-1.45038206750725	0.261485230354159	-5.54670742031138	2.91099247812889e-08	2.63388838646085e-07
hsa-mir-25|miRNA|hsa-mir-25|hsa-mir-25|hsa-mir-25|0|84	233610.278103246	-0.120251801383299	0.383342724711343	-0.313692666200588	0.753754471353742	0.810609094335852
hsa-mir-26a-1|miRNA|hsa-mir-26a-1|hsa-mir-26a-1|hsa-mir-26a-1|0|77	712507.144166985	-1.03031644654197	0.286356104745414	-3.59802507950016	0.000320642706252998	0.000852329905604721
hsa-mir-26a-2|miRNA|hsa-mir-26a-2|hsa-mir-26a-2|hsa-mir-26a-2|0|84	701500.648470147	-1.04448305931177	0.287377573937923	-3.63453224619884	0.000278485426331013	0.000753030994762882
hsa-mir-26b|miRNA|hsa-mir-26b|hsa-mir-26b|hsa-mir-26b|0|77	261037.803747508	-1.1464137959218	0.246679290756122	-4.6473856496336	3.36168334386575e-06	1.4378836484444e-05
hsa-mir-27a|miRNA|hsa-mir-27a|hsa-mir-27a|hsa-mir-27a|0|78	192223.22003569	-0.996948675937166	0.301831922945508	-3.30299282530547	0.00095658835289992	0.00233805101319175
hsa-mir-27b|miRNA|hsa-mir-27b|hsa-mir-27b|hsa-mir-27b|0|97	84246.0538712807	-0.917113696380692	0.308890469724655	-2.96905792269411	0.00298714283676051	0.00678961693089769
hsa-mir-28|miRNA|hsa-mir-28|hsa-mir-28|hsa-mir-28|0|86	16599.5937463865	-0.879135477794396	0.242594693037067	-3.62388585994365	0.000290209716198296	0.000781626260105683
